# ACTS Test Suite Generation: Sat Sep 26 20:39:43 EEST 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 4
# Maximum number of values per parameter: 173
# Number of configurations: 21815
mbap_transaction,mbap_protocol,mbap_len,mbap_slave
260,16379,2049,18
260,16380,2050,127
260,16381,2051,253
260,16382,2052,36
260,16383,4092,64
260,16384,4093,254
260,16385,4094,18
260,16386,4095,64
260,16387,4096,131
260,16388,4097,17
260,16389,4098,11
260,32763,4099,31
260,32764,8190,0
260,32765,8191,17
260,32766,8192,14
260,32767,8193,68
260,32768,8194,251
260,32769,8195,66
260,32770,32764,7
260,32771,32765,59
260,32772,32766,66
260,32773,32767,253
260,65280,32768,128
260,65530,32769,124
260,65531,32770,12
260,65532,32771,128
260,65533,32772,69
260,65534,32773,21
260,65535,65530,1
261,0,65531,123
261,1,65532,128
261,2,65533,129
261,3,65534,130
261,4,65535,131
261,5,0,133
261,6,1,253
261,7,2,254
261,8,3,255
261,9,4,0
261,10,5,2
261,31,6,3
261,32,7,4
261,33,8,6
261,34,9,7
261,61,10,8
261,62,11,12
261,63,12,13
261,64,13,5
261,65,14,63
261,66,15,65
261,67,16,15
261,68,32,18
261,69,64,21
261,125,124,27
261,126,125,28
261,127,126,36
261,128,127,62
261,129,128,64
261,130,129,68
261,131,251,69
261,251,252,127
261,252,253,132
261,253,254,251
261,254,255,252
261,255,256,1
261,256,257,8
261,257,258,9
261,258,259,10
261,259,260,11
261,260,261,13
261,261,262,16
261,507,263,17
261,508,264,19
261,509,265,29
261,510,1021,30
261,511,1022,31
261,512,1023,32
261,513,1024,33
261,514,1025,35
261,515,1026,60
261,516,1027,61
261,517,1458,59
261,1019,1459,124
261,1021,1460,125
261,1022,1461,126
261,1023,1462,62
261,1024,2045,28
261,1025,2046,21
261,1026,2047,253
261,1027,2048,27
261,1028,2049,63
261,1029,2050,66
261,2041,2051,67
261,2042,2052,20
261,2043,4092,34
261,2044,4093,37
261,2045,4094,68
261,2046,4095,14
261,2047,4096,3
261,2048,4097,66
261,2049,4098,127
261,2050,4099,133
261,2051,8190,252
261,2052,8191,69
261,4091,8192,253
261,4092,8193,68
261,4093,8194,124
261,4094,8195,130
261,4095,32764,252
261,4096,32765,124
261,4097,32766,255
261,4098,32767,132
261,4099,32768,32
261,4100,32769,7
261,4101,32770,130
261,8187,32771,253
261,8188,32772,127
261,8189,32773,69
261,8190,65530,10
261,8191,65531,5
261,8192,65532,254
261,8193,65533,1
261,8194,65534,63
261,8195,65535,63
261,8196,0,6
261,8197,1,1
261,16379,2,35
261,16380,3,130
261,16381,4,130
261,16382,5,14
261,16383,6,129
261,16384,7,30
261,16385,8,125
261,16386,9,123
261,16387,10,4
261,16388,11,2
261,16389,12,131
261,32763,13,35
261,32764,14,127
261,32765,15,132
261,32766,16,9
261,32767,32,5
261,32768,64,1
261,32769,124,10
261,32770,125,5
261,32771,126,2
261,32772,127,60
261,32773,128,65
261,65280,129,63
261,65530,251,11
261,65531,252,11
261,65532,253,28
261,65533,254,63
261,65534,255,254
261,65535,256,62
500,0,257,15
500,1,258,18
500,2,259,36
500,3,260,65
500,4,261,123
500,5,262,128
500,6,263,129
500,7,264,130
500,8,265,131
500,9,1021,133
500,10,1022,254
500,31,1023,255
500,32,1024,0
500,33,1025,2
500,34,1026,3
500,61,1027,4
500,62,1458,6
500,63,1459,7
500,64,1460,12
500,65,1461,13
500,66,1462,16
500,67,2045,17
500,68,2046,19
500,69,2047,21
500,125,2048,27
500,126,2049,28
500,127,2050,29
500,128,2051,30
500,129,2052,5
500,130,4092,8
500,131,4093,9
500,251,4094,10
500,252,4095,11
500,253,4096,31
500,254,4097,32
500,255,4098,33
500,256,4099,35
500,257,8190,60
500,258,8191,61
500,259,8192,62
500,260,8193,63
500,261,8194,64
500,507,8195,69
500,508,32764,124
500,509,32765,125
500,510,32766,1
500,511,32767,15
500,512,32768,126
500,513,32769,127
500,514,32770,132
500,515,32771,251
500,516,32772,252
500,517,32773,253
500,1019,65530,20
500,1021,65531,18
500,1022,65532,29
500,1023,65533,34
500,1024,65534,37
500,1025,65535,59
500,1026,0,254
500,1027,1,21
500,1028,2,68
500,1029,3,126
500,2041,4,64
500,2042,5,66
500,2043,6,67
500,2044,7,14
500,2045,8,11
500,2046,9,61
500,2047,10,67
500,2048,11,125
500,2049,12,13
500,2050,13,132
500,2051,14,17
500,2052,15,64
500,4091,16,18
500,4092,32,16
500,4093,64,64
500,4094,124,20
500,4095,125,15
500,4096,126,61
500,4097,127,124
500,4098,128,127
500,4099,129,34
500,4100,251,61
500,4101,252,61
500,8187,253,132
500,8188,254,10
500,8189,255,67
500,8190,256,125
500,8191,257,18
500,8192,258,131
500,8193,259,64
500,8194,260,21
500,8195,261,7
500,8196,262,128
500,8197,263,65
500,16379,264,36
500,16380,265,68
500,16381,1021,1
500,16382,1022,17
500,16383,1023,21
500,16384,1024,254
500,16385,1025,67
500,16386,1026,4
500,16387,1027,28
500,16388,1458,128
500,16389,1459,37
500,32763,1460,20
500,32764,1461,13
500,32765,1462,12
500,32766,2045,251
500,32767,2046,13
500,32768,2047,11
500,32769,2048,13
500,32770,2049,2
500,32771,2050,20
500,32772,2051,60
500,32773,2052,133
500,65280,4092,254
500,65530,4093,251
500,65531,4094,2
500,65532,4095,9
500,65533,4096,8
500,65534,4097,18
500,65535,4098,35
507,0,4099,36
507,1,8190,65
507,2,8191,123
507,3,8192,128
507,4,8193,129
507,5,8194,130
507,6,8195,131
507,7,32764,133
507,8,32765,255
507,9,32766,0
507,10,32767,2
507,31,32768,3
507,32,32769,4
507,33,32770,6
507,34,32771,7
507,61,32772,12
507,62,32773,13
507,63,65530,15
507,64,65531,16
507,65,65532,17
507,66,65533,18
507,67,65534,19
507,68,65535,27
507,69,0,28
507,125,1,30
507,126,2,31
507,127,3,32
507,128,4,33
507,129,5,35
507,130,6,60
507,131,7,61
507,251,8,62
507,252,9,63
507,253,10,8
507,254,11,9
507,255,12,10
507,256,13,254
507,257,14,1
507,258,15,5
507,259,16,7
507,260,32,11
507,261,64,69
507,507,124,124
507,508,125,125
507,509,126,127
507,510,127,132
507,511,128,251
507,512,129,252
507,513,251,253
507,514,252,255
507,515,253,64
507,516,254,66
507,517,255,123
507,1019,256,126
507,1021,257,17
507,1022,258,20
507,1023,259,21
507,1024,260,29
507,1025,261,34
507,1026,262,37
507,1027,263,59
507,1028,264,67
507,1029,265,68
507,2041,1021,14
507,2042,1022,21
507,2043,1023,60
507,2044,1024,20
507,2045,1025,16
507,2046,1026,132
507,2047,1027,27
507,2048,1458,133
507,2049,1459,14
507,2050,1460,68
507,2051,1461,127
507,2052,1462,9
507,4091,2045,2
507,4092,2046,65
507,4093,2047,60
507,4094,2048,251
507,4095,2049,129
507,4096,2050,13
507,4097,2051,20
507,4098,2052,63
507,4099,4092,10
507,4100,4093,37
507,4101,4094,12
507,8187,4095,10
507,8188,4096,3
507,8189,4097,60
507,8190,4098,2
507,8191,4099,20
507,8192,8190,125
507,8193,8191,12
507,8194,8192,124
507,8195,8193,124
507,8196,8194,132
507,8197,8195,59
507,16379,32764,127
507,16380,32765,17
507,16381,32766,0
507,16382,32767,125
507,16383,32768,2
507,16384,32769,5
507,16385,32770,31
507,16386,32771,65
507,16387,32772,3
507,16388,32773,131
507,16389,65530,17
507,32763,65531,129
507,32764,65532,61
507,32765,65533,60
507,32766,65534,62
507,32767,65535,14
507,32768,0,8
507,32769,1,34
507,32770,2,8
507,32771,3,33
507,32772,4,251
507,32773,5,16
507,65280,6,6
507,65530,7,32
507,65531,8,29
507,65532,9,4
507,65533,10,9
507,65534,11,3
507,65535,12,13
508,0,14,65
508,1,15,128
508,2,16,129
508,3,32,130
508,4,64,131
508,5,124,133
508,6,125,0
508,7,126,2
508,8,127,3
508,9,128,4
508,10,129,6
508,31,251,12
508,32,252,36
508,33,253,61
508,34,254,62
508,61,255,63
508,62,256,69
508,63,257,123
508,64,258,124
508,65,259,125
508,66,260,127
508,67,261,132
508,68,262,251
508,69,263,252
508,125,264,253
508,126,265,254
508,127,1021,255
508,128,1022,1
508,129,1023,5
508,130,1024,7
508,131,1025,8
508,251,1026,9
508,252,1027,10
508,253,1458,11
508,254,1459,13
508,255,1460,15
508,256,1461,16
508,257,1462,18
508,258,2045,19
508,259,2046,27
508,260,2047,28
508,261,2048,30
508,507,2049,31
508,508,2050,32
508,509,2051,33
508,510,2052,35
508,511,4092,37
508,512,4093,12
508,513,4094,2
508,514,4095,17
508,515,4096,128
508,516,4097,20
508,517,4098,29
508,1019,4099,34
508,1021,8190,59
508,1022,8191,60
508,1023,8192,64
508,1024,8193,66
508,1025,8194,67
508,1026,8195,21
508,1027,32764,31
508,1028,32765,68
508,1029,32766,126
508,2041,32767,14
508,2042,32768,69
508,2043,32769,12
508,2044,32770,6
508,2045,32771,133
508,2046,32772,251
508,2047,32773,123
508,2048,65530,61
508,2049,65531,31
508,2050,65532,36
508,2051,65533,17
508,2052,65534,4
508,4091,65535,17
508,4092,0,253
508,4093,1,60
508,4094,2,65
508,4095,3,68
508,4096,4,66
508,4097,5,254
508,4098,6,124
508,4099,7,131
508,4100,8,11
508,4101,9,66
508,8187,10,31
508,8188,11,18
508,8189,12,65
508,8190,13,11
508,8191,14,6
508,8192,15,12
508,8193,16,30
508,8194,32,123
508,8195,64,253
508,8196,124,16
508,8197,125,69
508,16379,126,27
508,16380,127,251
508,16381,128,68
508,16382,129,8
508,16383,251,67
508,16384,252,11
508,16385,253,16
508,16386,254,12
508,16387,255,69
508,16388,256,59
508,16389,257,18
508,32763,258,35
508,32764,259,33
508,32765,260,255
508,32766,261,18
508,32767,262,11
508,32768,263,0
508,32769,264,34
508,32770,265,253
508,32771,1021,62
508,32772,1022,61
508,32773,1023,63
508,65280,1024,251
508,65530,1025,251
508,65531,1026,16
508,65532,1027,31
508,65533,1458,123
508,65534,1459,130
508,65535,1460,251
509,0,1461,36
509,1,1462,65
509,2,2045,129
509,3,2046,130
509,4,2047,131
509,5,2048,133
509,6,2049,0
509,7,2050,3
509,8,2051,4
509,9,2052,6
509,10,4092,7
509,31,4093,8
509,32,4094,9
509,33,4095,10
509,34,4096,11
509,61,4097,12
509,62,4098,13
509,63,4099,15
509,64,8190,16
509,65,8191,18
509,66,8192,19
509,67,8193,27
509,68,8194,28
509,69,8195,30
509,125,32764,32
509,126,32765,33
509,127,32766,35
509,128,32767,61
509,129,32768,62
509,130,32769,63
509,131,32770,65
509,251,32771,69
509,252,32772,123
509,253,32773,124
509,254,65530,125
509,255,65531,127
509,256,65532,128
509,257,65533,132
509,258,65534,251
509,259,65535,252
509,260,0,2
509,261,1,5
509,507,2,254
509,508,3,255
509,509,4,1
509,510,5,253
509,511,6,17
509,512,7,20
509,513,8,29
509,514,9,31
509,515,10,34
509,516,11,37
509,517,12,59
509,1019,13,60
509,1021,14,64
509,1022,15,66
509,1023,16,67
509,1024,32,68
509,1025,64,126
509,1026,124,15
509,1027,125,61
509,1028,126,21
509,1029,127,29
509,2041,128,14
509,2042,129,35
509,2043,251,36
509,2044,252,66
509,2045,253,133
509,2046,254,32
509,2047,255,20
509,2048,256,3
509,2049,257,32
509,2050,258,32
509,2051,259,125
509,2052,260,12
509,4091,261,29
509,4092,262,254
509,4093,263,19
509,4094,264,69
509,4095,265,8
509,4096,1021,67
509,4097,1022,21
509,4098,1023,0
509,4099,1024,6
509,4100,1025,133
509,4101,1026,132
509,8187,1027,2
509,8188,1458,16
509,8189,1459,18
509,8190,1460,32
509,8191,1461,32
509,8192,1462,133
509,8193,2045,128
509,8194,2046,27
509,8195,2047,2
509,8196,2048,63
509,8197,2049,59
509,16379,2050,18
509,16380,2051,131
509,16381,2052,65
509,16382,4092,10
509,16383,4093,16
509,16384,4094,0
509,16385,4095,59
509,16386,4096,60
509,16387,4097,34
509,16388,4098,18
509,16389,4099,63
509,32763,8190,12
509,32764,8191,62
509,32765,8192,254
509,32766,8193,9
509,32767,8194,31
509,32768,8195,125
509,32769,32764,14
509,32770,32765,252
509,32771,32766,0
509,32772,32767,3
509,32773,32768,62
509,65280,32769,33
509,65530,32770,21
509,65531,32771,61
509,65532,32772,21
509,65533,32773,27
509,65534,65530,6
509,65535,65531,254
510,0,65532,36
510,1,65533,129
510,2,65534,130
510,3,65535,131
510,4,0,133
510,5,1,0
510,6,2,3
510,7,3,4
510,8,4,6
510,9,5,7
510,10,6,8
510,31,7,9
510,32,8,10
510,33,9,11
510,34,10,12
510,61,11,13
510,62,12,16
510,63,13,18
510,64,14,19
510,65,15,27
510,66,16,28
510,67,32,30
510,68,64,32
510,69,124,33
510,125,125,35
510,126,126,62
510,127,127,63
510,128,128,65
510,129,129,69
510,130,251,123
510,131,252,124
510,251,253,125
510,252,254,127
510,253,255,128
510,254,256,131
510,255,257,132
510,256,258,251
510,257,259,252
510,258,260,253
510,259,261,254
510,260,262,255
510,261,263,1
510,507,264,2
510,508,265,5
510,509,1021,12
510,510,1022,15
510,511,1023,17
510,512,1024,20
510,513,1025,31
510,514,1026,34
510,515,1027,37
510,516,1458,59
510,517,1459,60
510,1019,1460,61
510,1021,1461,64
510,1022,1462,66
510,1023,2045,67
510,1024,2046,68
510,1025,2047,126
510,1026,2048,21
510,1027,2049,62
510,1028,2050,29
510,1029,2051,14
510,2041,2052,130
510,2042,4092,251
510,2043,4093,6
510,2044,4094,27
510,2045,4095,34
510,2046,4096,126
510,2047,4097,127
510,2048,4098,130
510,2049,4099,66
510,2050,8190,20
510,2051,8191,13
510,2052,8192,68
510,4091,8193,7
510,4092,8194,128
510,4093,8195,63
510,4094,32764,15
510,4095,32765,17
510,4096,32766,17
510,4097,32767,9
510,4098,32768,127
510,4099,32769,127
510,4100,32770,19
510,4101,32771,19
510,8187,32772,66
510,8188,32773,68
510,8189,65530,130
510,8190,65531,63
510,8191,65532,21
510,8192,65533,11
510,8193,65534,11
510,8194,65535,67
510,8195,0,3
510,8196,1,21
510,8197,2,253
510,16379,3,27
510,16380,4,67
510,16381,5,29
510,16382,6,64
510,16383,7,59
510,16384,8,9
510,16385,9,254
510,16386,10,252
510,16387,11,7
510,16388,12,15
510,16389,13,28
510,32763,14,251
510,32764,15,68
510,32765,16,31
510,32766,32,3
510,32767,64,35
510,32768,124,131
510,32769,125,67
510,32770,126,34
510,32771,127,10
510,32772,128,19
510,32773,129,125
510,65280,251,29
510,65530,252,30
510,65531,253,255
510,65532,254,133
510,65533,255,10
510,65534,256,17
510,65535,257,68
511,0,258,36
511,1,259,129
511,2,260,130
511,3,261,133
511,4,262,0
511,5,263,3
511,6,264,4
511,7,265,6
511,8,1021,7
511,9,1022,8
511,10,1023,9
511,31,1024,10
511,32,1025,11
511,33,1026,13
511,34,1027,16
511,61,1458,18
511,62,1459,19
511,63,1460,27
511,64,1461,28
511,65,1462,30
511,66,2045,32
511,67,2046,33
511,68,2047,35
511,69,2048,63
511,125,2049,65
511,126,2050,69
511,127,2051,123
511,128,2052,124
511,129,4092,125
511,130,4093,127
511,131,4094,128
511,251,4095,131
511,252,4096,132
511,253,4097,251
511,254,4098,252
511,255,4099,253
511,256,8190,254
511,257,8191,255
511,258,8192,1
511,259,8193,2
511,260,8194,5
511,261,8195,12
511,507,32764,15
511,508,32765,17
511,509,32766,18
511,510,32767,20
511,511,32768,31
511,512,32769,34
511,513,32770,37
511,514,32771,59
511,515,32772,60
511,516,32773,61
511,517,65530,62
511,1019,65531,64
511,1021,65532,66
511,1022,65533,67
511,1023,65534,68
511,1024,65535,126
511,1025,0,17
511,1026,1,21
511,1027,2,29
511,1028,3,14
511,1029,4,13
511,2041,5,131
511,2042,6,27
511,2043,7,128
511,2044,8,65
511,2045,9,37
511,2046,10,125
511,2047,11,17
511,2048,12,20
511,2049,13,18
511,2050,14,4
511,2051,15,124
511,2052,16,34
511,4091,32,129
511,4092,64,63
511,4093,124,66
511,4094,125,67
511,4095,126,29
511,4096,127,62
511,4097,128,32
511,4098,129,32
511,4099,251,2
511,4100,252,59
511,4101,253,29
511,8187,254,63
511,8188,255,32
511,8189,256,124
511,8190,257,64
511,8191,258,6
511,8192,259,13
511,8193,260,0
511,8194,261,29
511,8195,262,21
511,8196,263,252
511,8197,264,32
511,16379,265,31
511,16380,1021,10
511,16381,1022,32
511,16382,1023,21
511,16383,1024,20
511,16384,1025,15
511,16385,1026,4
511,16386,1027,9
511,16387,1458,133
511,16388,1459,37
511,16389,1460,131
511,32763,1461,61
511,32764,1462,128
511,32765,2045,255
511,32766,2046,132
511,32767,2047,66
511,32768,2048,36
511,32769,2049,251
511,32770,2050,19
511,32771,2051,0
511,32772,2052,133
511,32773,4092,4
511,65280,4093,64
511,65530,4094,16
511,65531,4095,28
511,65532,4096,17
511,65533,4097,68
511,65534,4098,252
511,65535,4099,34
512,0,8190,36
512,1,8191,129
512,2,8192,130
512,3,8193,133
512,4,8194,0
512,5,8195,3
512,6,32764,4
512,7,32765,6
512,8,32766,7
512,9,32767,8
512,10,32768,9
512,31,32769,10
512,32,32770,11
512,33,32771,13
512,34,32772,16
512,61,32773,19
512,62,65530,27
512,63,65531,28
512,64,65532,30
512,65,65533,32
512,66,65534,33
512,67,65535,35
512,68,0,63
512,69,1,65
512,125,2,69
512,126,3,123
512,127,4,124
512,128,5,125
512,129,6,127
512,130,7,128
512,131,8,131
512,251,9,132
512,252,10,251
512,253,11,252
512,254,12,253
512,255,13,254
512,256,14,255
512,257,15,1
512,258,16,2
512,259,32,5
512,260,64,12
512,261,124,15
512,507,125,18
512,508,126,20
512,509,127,31
512,510,128,34
512,511,129,37
512,512,251,59
512,513,252,60
512,514,253,61
512,515,254,62
512,516,255,64
512,517,256,66
512,1019,257,67
512,1021,258,68
512,1022,259,126
512,1023,260,8
512,1024,261,16
512,1025,262,17
512,1026,263,21
512,1027,264,29
512,1028,265,14
512,1029,1021,129
512,2041,1022,129
512,2042,1023,7
512,2043,1024,125
512,2044,1025,124
512,2045,1026,3
512,2046,1027,253
512,2047,1458,64
512,2048,1459,19
512,2049,1460,63
512,2050,1461,130
512,2051,1462,15
512,2052,2045,19
512,4091,2046,29
512,4092,2047,69
512,4093,2048,125
512,4094,2049,33
512,4095,2050,59
512,4096,2051,60
512,4097,2052,32
512,4098,4092,5
512,4099,4093,11
512,4100,4094,32
512,4101,4095,1
512,8187,4096,130
512,8188,4097,60
512,8189,4098,21
512,8190,4099,34
512,8191,8190,35
512,8192,8191,61
512,8193,8192,35
512,8194,8193,4
512,8195,8194,16
512,8196,8195,124
512,8197,32764,123
512,16379,32765,127
512,16380,32766,66
512,16381,32767,63
512,16382,32768,12
512,16383,32769,69
512,16384,32770,133
512,16385,32771,123
512,16386,32772,124
512,16387,32773,123
512,16388,65530,4
512,16389,65531,61
512,32763,65532,18
512,32764,65533,127
512,32765,65534,124
512,32766,65535,16
512,32767,0,133
512,32768,1,12
512,32769,2,68
512,32770,3,127
512,32771,4,255
512,32772,5,124
512,32773,6,130
512,65280,7,17
512,65530,8,63
512,65531,9,0
512,65532,10,126
512,65533,11,132
512,65534,12,20
512,65535,13,59
513,0,15,36
513,1,16,129
513,2,32,130
513,3,64,133
513,4,124,0
513,5,125,3
513,6,126,4
513,7,127,6
513,8,128,7
513,9,129,9
513,10,251,10
513,31,252,11
513,32,253,13
513,33,254,19
513,34,255,27
513,61,256,28
513,62,257,30
513,63,258,32
513,64,259,33
513,65,260,35
513,66,261,63
513,67,262,65
513,68,263,69
513,69,264,123
513,125,265,124
513,126,1021,125
513,127,1022,127
513,128,1023,128
513,129,1024,131
513,130,1025,132
513,131,1026,251
513,251,1027,252
513,252,1458,253
513,253,1459,254
513,254,1460,255
513,255,1461,1
513,256,1462,2
513,257,2045,5
513,258,2046,8
513,259,2047,129
513,260,2048,12
513,261,2049,15
513,507,2050,16
513,508,2051,18
513,509,2052,20
513,510,4092,31
513,511,4093,34
513,512,4094,37
513,513,4095,59
513,514,4096,60
513,515,4097,61
513,516,4098,62
513,517,4099,64
513,1019,8190,66
513,1021,8191,67
513,1022,8192,68
513,1023,8193,124
513,1024,8194,126
513,1025,8195,17
513,1026,32764,21
513,1027,32765,29
513,1028,32766,14
513,1029,32767,16
513,2041,32768,14
513,2042,32769,28
513,2043,32770,21
513,2044,32771,10
513,2045,32772,34
513,2046,32773,13
513,2047,65530,61
513,2048,65531,62
513,2049,65532,124
513,2050,65533,127
513,2051,65534,37
513,2052,65535,129
513,4091,0,253
513,4092,1,132
513,4093,2,59
513,4094,3,34
513,4095,4,130
513,4096,5,61
513,4097,6,64
513,4098,7,29
513,4099,8,33
513,4100,9,64
513,4101,10,254
513,8187,11,11
513,8188,12,59
513,8189,13,252
513,8190,14,10
513,8191,15,126
513,8192,16,69
513,8193,32,252
513,8194,64,0
513,8195,124,125
513,8196,125,28
513,8197,126,15
513,16379,127,131
513,16380,128,16
513,16381,129,133
513,16382,251,252
513,16383,252,125
513,16384,253,36
513,16385,254,9
513,16386,255,69
513,16387,256,3
513,16388,257,20
513,16389,258,5
513,32763,259,65
513,32764,260,36
513,32765,261,63
513,32766,262,252
513,32767,263,6
513,32768,264,127
513,32769,265,255
513,32770,1021,16
513,32771,1022,31
513,32772,1023,33
513,32773,1024,28
513,65280,1025,17
513,65530,1026,9
513,65531,1027,13
513,65532,1458,124
513,65533,1459,19
513,65534,1460,59
513,65535,1461,13
514,0,1462,36
514,1,2045,130
514,2,2046,133
514,3,2047,0
514,4,2048,3
514,5,2049,4
514,6,2050,6
514,7,2051,7
514,8,2052,9
514,9,4092,10
514,10,4093,11
514,31,4094,13
514,32,4095,19
514,33,4096,27
514,34,4097,28
514,61,4098,30
514,62,4099,32
514,63,8190,33
514,64,8191,35
514,65,8192,63
514,66,8193,65
514,67,8194,69
514,68,8195,123
514,69,32764,125
514,125,32765,127
514,126,32766,128
514,127,32767,129
514,128,32768,131
514,129,32769,132
514,130,32770,251
514,131,32771,252
514,251,32772,253
514,252,32773,254
514,253,65530,255
514,254,65531,1
514,255,65532,2
514,256,65533,5
514,257,65534,8
514,258,65535,12
514,259,0,15
514,260,1,16
514,261,2,18
514,507,3,20
514,508,4,31
514,509,5,34
514,510,6,37
514,511,7,59
514,512,8,60
514,513,9,61
514,514,10,62
514,515,11,64
514,516,12,66
514,517,13,67
514,1019,14,68
514,1021,15,124
514,1022,16,126
514,1023,32,35
514,1024,64,17
514,1025,124,21
514,1026,125,29
514,1027,126,14
514,1028,127,131
514,1029,128,27
514,2041,129,64
514,2042,251,2
514,2043,252,3
514,2044,253,6
514,2045,254,5
514,2046,255,0
514,2047,256,129
514,2048,257,251
514,2049,258,20
514,2050,259,68
514,2051,260,29
514,2052,261,9
514,4091,262,33
514,4092,263,131
514,4093,264,0
514,4094,265,59
514,4095,1021,6
514,4096,1022,27
514,4097,1023,67
514,4098,1024,127
514,4099,1025,18
514,4100,1026,61
514,4101,1027,16
514,8187,1458,64
514,8188,1459,30
514,8189,1460,67
514,8190,1461,19
514,8191,1462,36
514,8192,2045,7
514,8193,2046,4
514,8194,2047,21
514,8195,2048,129
514,8196,2049,17
514,8197,2050,6
514,16379,2051,21
514,16380,2052,11
514,16381,4092,30
514,16382,4093,9
514,16383,4094,125
514,16384,4095,19
514,16385,4096,20
514,16386,4097,124
514,16387,4098,29
514,16388,4099,36
514,16389,8190,29
514,32763,8191,125
514,32764,8192,64
514,32765,8193,254
514,32766,8194,59
514,32767,8195,27
514,32768,32764,5
514,32769,32765,126
514,32770,32766,35
514,32771,32767,7
514,32772,32768,68
514,32773,32769,7
