# ACTS Test Suite Generation: Wed Mar 18 20:57:37 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 192
# Number of configurations: 35140
quan,byte_count,num_value
1995,10,16
1995,14,17
1995,20,18
1995,27,19
1995,28,20
1995,34,21
1995,36,27
1995,37,28
1995,64,29
1995,124,30
1995,128,31
1995,132,32
1995,4,33
1995,5,34
1995,6,35
1995,9,36
1995,11,37
1995,12,59
1995,16,60
1995,17,61
1995,18,62
1995,19,63
1995,29,64
1995,30,65
1995,32,66
1995,33,67
1995,63,68
1995,65,69
1995,125,123
1995,126,124
1995,123,125
1995,0,126
1995,7,127
1995,8,128
1995,13,129
1995,15,130
1995,21,131
1995,31,132
1995,59,133
1995,62,243
1995,127,244
1995,60,245
1995,61,246
1995,6,247
1995,62,248
1995,15,249
1995,0,250
1995,61,251
1995,29,252
1995,125,253
1995,11,254
1995,127,255
1995,133,256
1995,253,257
1995,17,258
1995,64,259
1995,67,260
1995,253,261
1995,17,507
1995,65,508
1995,32,509
1995,0,510
1995,19,511
1995,127,512
1995,1,513
1995,20,514
1995,11,515
1995,36,516
1995,8,517
1995,27,1019
1995,1,1020
1995,67,1021
1995,61,1022
1995,34,1023
1995,33,1024
1995,11,1025
1995,132,1026
1995,2,1027
1995,254,1028
1995,9,1029
1995,129,1436
1995,33,1437
1995,133,1438
1995,29,1439
1995,10,1440
1995,34,1441
1995,30,1442
1995,31,1443
1995,35,1444
1995,16,1445
1995,21,1446
1995,123,1447
1995,8,1448
1995,32,1449
1995,19,1450
1995,128,1451
1995,9,1452
1995,34,1453
1995,127,1454
1995,64,1455
1995,7,1456
1995,64,1457
1995,14,1458
1995,131,1459
1995,29,2043
1995,130,2044
1995,18,2045
1995,35,2046
1995,133,2047
1995,129,2048
1995,60,2049
1995,68,2050
1995,1,2051
1995,132,2052
1995,62,2053
1995,7,4091
1995,124,4092
1995,4,4093
1995,34,4094
1995,6,4095
1995,7,4096
1995,15,4097
1995,129,4098
1995,18,4099
1995,64,4100
1995,132,4101
1995,11,5000
1995,68,8187
1995,60,8188
1995,2,8189
1995,15,8190
1995,255,8191
1995,254,8192
1995,8,8193
1995,34,8194
1995,12,8195
1995,69,8196
1995,63,8197
1995,37,10000
1995,27,16379
1995,30,16380
1995,9,16381
1995,254,16382
1995,20,16383
1995,16,16384
1995,69,16385
1995,29,16386
1995,15,16387
1995,35,16388
1995,17,16389
1995,13,20000
1995,253,32763
1995,130,32764
1995,4,32765
1995,10,32766
1995,127,32767
1995,68,32768
1995,8,32769
1995,7,32770
1995,11,32771
1995,125,32772
1995,3,32773
1995,129,65533
1995,1,65534
1995,66,65535
1995,9,65536
1995,62,65537
1996,251,0
1996,252,1
1996,130,2
1996,133,3
1996,255,4
1996,35,5
1996,66,6
1996,67,7
1996,68,8
1996,69,9
1996,129,10
1996,131,11
1996,254,12
1996,1,13
1996,2,14
1996,3,15
1996,10,16
1996,14,17
1996,20,18
1996,27,19
1996,28,20
1996,34,21
1996,36,27
1996,37,28
1996,64,29
1996,124,30
1996,128,31
1996,132,32
1996,4,33
1996,5,34
1996,6,35
1996,9,36
1996,11,37
1996,12,59
1996,16,60
1996,17,61
1996,18,62
1996,19,63
1996,29,64
1996,30,65
1996,32,66
1996,33,67
1996,63,68
1996,65,69
1996,125,123
1996,126,124
1996,123,125
1996,0,126
1996,7,127
1996,8,128
1996,13,129
1996,15,130
1996,21,131
1996,31,132
1996,59,133
1996,62,243
1996,127,244
1996,60,245
1996,61,246
1996,123,247
1996,33,248
1996,62,249
1996,126,250
1996,132,251
1996,60,252
1996,34,253
1996,67,254
1996,9,255
1996,16,256
1996,59,257
1996,251,258
1996,4,259
1996,0,260
1996,29,261
1996,4,507
1996,31,508
1996,30,509
1996,130,510
1996,33,511
1996,11,512
1996,15,513
1996,27,514
1996,21,515
1996,59,516
1996,66,517
1996,34,1019
1996,124,1020
1996,128,1021
1996,8,1022
1996,8,1023
1996,2,1024
1996,32,1025
1996,68,1026
1996,3,1027
1996,20,1028
1996,10,1029
1996,67,1436
1996,131,1437
1996,9,1438
1996,8,1439
1996,132,1440
1996,126,1441
1996,28,1442
1996,66,1443
1996,127,1444
1996,36,1445
1996,18,1446
1996,15,1447
1996,20,1448
1996,7,1449
1996,12,1450
1996,132,1451
1996,132,1452
1996,60,1453
1996,15,1454
1996,126,1455
1996,123,1456
1996,252,1457
1996,15,1458
1996,31,1459
1996,125,2043
1996,9,2044
1996,63,2045
1996,6,2046
1996,130,2047
1996,131,2048
1996,8,2049
1996,254,2050
1996,2,2051
1996,13,2052
1996,11,2053
1996,35,4091
1996,65,4092
1996,124,4093
1996,65,4094
1996,61,4095
1996,8,4096
1996,130,4097
1996,251,4098
1996,27,4099
1996,9,4100
1996,126,4101
1996,64,5000
1996,7,8187
1996,69,8188
1996,18,8189
1996,27,8190
1996,124,8191
1996,29,8192
1996,67,8193
1996,126,8194
1996,69,8195
1996,17,8196
1996,33,8197
1996,64,10000
1996,32,16379
1996,123,16380
1996,4,16381
1996,8,16382
1996,15,16383
1996,132,16384
1996,5,16385
1996,15,16386
1996,1,16387
1996,9,16388
1996,18,16389
1996,124,20000
1996,4,32763
1996,126,32764
1996,31,32765
1996,20,32766
1996,59,32767
1996,15,32768
1996,15,32769
1996,31,32770
1996,8,32771
1996,132,32772
1996,130,32773
1996,21,65533
1996,15,65534
1996,35,65535
1996,11,65536
1996,254,65537
1997,251,0
1997,252,1
1997,253,2
1997,130,3
1997,133,4
1997,255,5
1997,35,6
1997,66,7
1997,67,8
1997,68,9
1997,69,10
1997,129,11
1997,131,12
1997,1,13
1997,2,14
1997,3,15
1997,10,16
1997,14,17
1997,20,18
1997,27,19
1997,28,20
1997,34,21
1997,36,27
1997,37,28
1997,64,29
1997,124,30
1997,128,31
1997,132,32
1997,4,33
1997,5,34
1997,6,35
1997,9,36
1997,11,37
1997,12,59
1997,16,60
1997,17,61
1997,18,62
1997,19,63
1997,29,64
1997,30,65
1997,32,66
1997,33,67
1997,63,68
1997,65,69
1997,125,123
1997,126,124
1997,123,125
1997,0,126
1997,7,127
1997,8,128
1997,13,129
1997,15,130
1997,21,131
1997,31,132
1997,59,133
1997,62,243
1997,127,244
1997,60,245
1997,61,246
1997,64,247
1997,132,248
1997,5,249
1997,8,250
1997,34,251
1997,59,252
1997,21,253
1997,60,254
1997,11,255
1997,127,256
1997,253,257
1997,0,258
1997,131,259
1997,35,260
1997,126,261
1997,16,507
1997,9,508
1997,13,509
1997,127,510
1997,12,511
1997,66,512
1997,28,513
1997,133,514
1997,15,515
1997,67,516
1997,16,517
1997,11,1019
1997,126,1020
1997,21,1021
1997,13,1022
1997,60,1023
1997,30,1024
1997,29,1025
1997,21,1026
1997,133,1027
1997,36,1028
1997,34,1029
1997,3,1436
1997,60,1437
1997,14,1438
1997,7,1439
1997,252,1440
1997,123,1441
1997,129,1442
1997,129,1443
1997,28,1444
1997,65,1445
1997,129,1446
1997,37,1447
1997,124,1448
1997,21,1449
1997,14,1450
1997,28,1451
1997,61,1452
1997,128,1453
1997,66,1454
1997,0,1455
1997,59,1456
1997,14,1457
1997,17,1458
1997,17,1459
1997,253,2043
1997,6,2044
1997,34,2045
1997,6,2046
1997,129,2047
1997,14,2048
1997,21,2049
1997,133,2050
1997,66,2051
1997,20,2052
1997,10,2053
1997,36,4091
1997,123,4092
1997,133,4093
1997,1,4094
1997,36,4095
1997,132,4096
1997,16,4097
1997,68,4098
1997,253,4099
1997,4,4100
1997,33,4101
1997,0,5000
1997,15,8187
1997,1,8188
1997,16,8189
1997,5,8190
1997,8,8191
1997,7,8192
1997,128,8193
1997,33,8194
1997,63,8195
1997,251,8196
1997,37,8197
1997,133,10000
1997,20,16379
1997,1,16380
1997,65,16381
1997,0,16382
1997,252,16383
1997,131,16384
1997,4,16385
1997,9,16386
1997,124,16387
1997,65,16388
1997,64,16389
1997,32,20000
1997,124,32763
1997,64,32764
1997,125,32765
1997,129,32766
1997,36,32767
1997,62,32768
1997,124,32769
1997,129,32770
1997,14,32771
1997,29,32772
1997,123,32773
1997,34,65533
1997,33,65534
1997,59,65535
1997,251,65536
1997,21,65537
1998,251,0
1998,252,1
1998,253,2
1998,130,3
1998,133,4
1998,254,5
1998,35,6
1998,66,7
1998,67,8
1998,68,9
1998,69,10
1998,129,11
1998,131,12
1998,1,13
1998,2,14
1998,3,15
1998,10,16
1998,14,17
1998,20,18
1998,27,19
1998,28,20
1998,34,21
1998,36,27
1998,37,28
1998,64,29
1998,124,30
1998,128,31
1998,132,32
1998,4,33
1998,5,34
1998,6,35
1998,9,36
1998,11,37
1998,12,59
1998,16,60
1998,17,61
1998,18,62
1998,19,63
1998,29,64
1998,30,65
1998,32,66
1998,33,67
1998,63,68
1998,65,69
1998,125,123
1998,126,124
1998,123,125
1998,0,126
1998,7,127
1998,8,128
1998,13,129
1998,15,130
1998,21,131
1998,31,132
1998,59,133
1998,62,243
1998,127,244
1998,60,245
1998,61,246
1998,129,247
1998,36,248
1998,130,249
1998,21,250
1998,1,251
1998,127,252
1998,1,253
1998,14,254
1998,69,255
1998,0,256
1998,15,257
1998,133,258
1998,37,259
1998,1,260
1998,63,261
1998,124,507
1998,13,508
1998,66,509
1998,133,510
1998,63,511
1998,133,512
1998,1,513
1998,60,514
1998,131,515
1998,131,516
1998,5,517
1998,16,1019
1998,8,1020
1998,35,1021
1998,3,1022
1998,30,1023
1998,36,1024
1998,21,1025
1998,4,1026
1998,8,1027
1998,4,1028
1998,62,1029
1998,33,1436
1998,124,1437
1998,64,1438
1998,67,1439
1998,69,1440
1998,8,1441
1998,0,1442
1998,2,1443
1998,37,1444
1998,28,1445
1998,15,1446
1998,0,1447
1998,1,1448
1998,34,1449
1998,34,1450
1998,27,1451
1998,131,1452
1998,18,1453
1998,3,1454
1998,61,1455
1998,12,1456
1998,133,1457
1998,13,1458
1998,127,1459
1998,131,2043
1998,68,2044
1998,60,2045
1998,65,2046
1998,34,2047
1998,130,2048
1998,59,2049
1998,8,2050
1998,28,2051
1998,63,2052
1998,65,2053
1998,0,4091
1998,20,4092
1998,130,4093
1998,33,4094
1998,252,4095
1998,131,4096
1998,16,4097
1998,8,4098
1998,129,4099
1998,3,4100
1998,133,4101
1998,63,5000
1998,61,8187
1998,254,8188
1998,123,8189
1998,33,8190
1998,63,8191
1998,61,8192
1998,15,8193
1998,33,8194
1998,252,8195
1998,133,8196
1998,10,8197
1998,69,10000
1998,34,16379
1998,5,16380
1998,253,16381
1998,252,16382
1998,133,16383
1998,59,16384
1998,3,16385
1998,32,16386
1998,31,16387
1998,32,16388
1998,1,16389
1998,17,20000
1998,127,32763
1998,253,32764
1998,62,32765
1998,18,32766
1998,66,32767
1998,28,32768
1998,251,32769
1998,5,32770
1998,31,32771
1998,21,32772
1998,34,32773
1998,7,65533
1998,128,65534
1998,35,65535
1998,5,65536
1998,31,65537
1999,251,0
1999,252,1
1999,253,2
1999,255,3
1999,130,4
1999,133,5
1999,254,6
1999,35,7
1999,66,8
1999,67,9
1999,68,10
1999,69,11
1999,129,12
1999,131,13
1999,1,14
1999,2,15
1999,3,16
1999,10,17
1999,14,18
1999,20,19
1999,27,20
1999,28,21
1999,34,27
1999,36,28
1999,37,29
1999,64,30
1999,124,31
1999,128,32
1999,132,33
1999,4,34
1999,5,35
1999,6,36
1999,9,37
1999,11,59
1999,12,60
1999,16,61
1999,17,62
1999,18,63
1999,19,64
1999,29,65
1999,30,66
1999,32,67
1999,33,68
1999,63,69
1999,65,123
1999,123,124
1999,126,125
1999,125,126
1999,0,127
1999,7,128
1999,8,129
1999,13,130
1999,15,131
1999,21,132
1999,31,133
1999,59,243
1999,62,244
1999,127,245
1999,60,246
1999,61,247
1999,252,248
1999,65,249
1999,11,250
1999,127,251
1999,132,252
1999,130,253
1999,29,254
1999,65,255
1999,62,256
1999,127,257
1999,130,258
1999,13,259
1999,15,260
1999,61,261
1999,129,507
1999,60,508
1999,125,509
1999,20,510
1999,12,511
1999,6,512
1999,29,513
1999,34,514
1999,8,515
1999,1,516
1999,27,517
1999,0,1019
1999,0,1020
1999,21,1021
1999,6,1022
1999,4,1023
1999,13,1024
1999,37,1025
1999,64,1026
1999,68,1027
1999,254,1028
1999,255,1029
1999,251,1436
1999,124,1437
1999,30,1438
1999,64,1439
1999,15,1440
1999,132,1441
1999,5,1442
1999,59,1443
1999,9,1444
1999,123,1445
1999,36,1446
1999,34,1447
1999,61,1448
1999,254,1449
1999,131,1450
1999,67,1451
1999,0,1452
1999,33,1453
1999,10,1454
1999,127,1455
1999,68,1456
1999,37,1457
1999,7,1458
1999,4,1459
1999,62,2043
1999,4,2044
1999,61,2045
1999,16,2046
1999,0,2047
1999,5,2048
1999,123,2049
1999,32,2050
1999,2,2051
1999,65,2052
1999,63,2053
1999,35,4091
1999,29,4092
1999,16,4093
1999,36,4094
1999,4,4095
1999,2,4096
1999,124,4097
1999,18,4098
1999,252,4099
1999,61,4100
1999,8,4101
1999,130,5000
1999,19,8187
1999,69,8188
1999,62,8189
1999,5,8190
1999,59,8191
1999,1,8192
1999,126,8193
1999,20,8194
1999,0,8195
1999,253,8196
1999,66,8197
1999,64,10000
1999,15,16379
1999,15,16380
1999,18,16381
1999,36,16382
1999,124,16383
1999,6,16384
1999,127,16385
1999,61,16386
1999,13,16387
1999,31,16388
1999,21,16389
1999,28,20000
1999,63,32763
1999,254,32764
1999,126,32765
1999,10,32766
1999,252,32767
1999,14,32768
1999,13,32769
1999,61,32770
1999,253,32771
1999,133,32772
1999,69,32773
1999,8,65533
1999,66,65534
1999,66,65535
1999,69,65536
1999,17,65537
2000,251,0
2000,252,1
2000,253,2
2000,255,3
2000,130,4
2000,133,5
2000,254,6
2000,35,7
2000,66,8
2000,67,9
2000,68,10
2000,69,11
2000,129,12
2000,131,13
2000,1,14
2000,2,15
2000,3,16
2000,10,17
2000,14,18
2000,20,19
2000,27,20
2000,28,21
2000,34,27
2000,36,28
2000,37,29
2000,64,30
2000,124,31
2000,128,32
2000,132,33
2000,4,34
2000,5,35
2000,6,36
2000,9,37
2000,11,59
2000,12,60
2000,16,61
2000,17,62
2000,18,63
2000,19,64
2000,29,65
2000,30,66
2000,32,67
2000,33,68
2000,63,69
2000,65,123
2000,123,124
2000,126,125
2000,125,126
2000,0,127
2000,7,128
2000,8,129
2000,13,130
2000,15,131
2000,21,132
2000,31,133
2000,59,243
2000,62,244
2000,127,245
2000,60,246
2000,61,247
2000,7,248
2000,251,249
2000,18,250
2000,7,251
2000,18,252
2000,129,253
2000,4,254
2000,128,255
2000,62,256
2000,20,257
2000,29,258
2000,37,259
2000,0,260
2000,32,261
2000,252,507
2000,255,508
2000,128,509
2000,32,510
2000,35,511
2000,59,512
2000,68,513
2000,16,514
2000,13,515
2000,15,516
2000,255,517
2000,16,1019
2000,255,1020
2000,126,1021
2000,20,1022
2000,69,1023
2000,61,1024
2000,127,1025
2000,16,1026
2000,63,1027
2000,2,1028
2000,30,1029
2000,126,1436
2000,7,1437
2000,130,1438
2000,16,1439
2000,62,1440
2000,133,1441
2000,132,1442
2000,65,1443
2000,19,1444
2000,253,1445
2000,6,1446
2000,9,1447
2000,3,1448
2000,61,1449
2000,9,1450
2000,28,1451
2000,16,1452
2000,37,1453
2000,16,1454
2000,65,1455
2000,15,1456
2000,59,1457
2000,34,1458
2000,61,1459
2000,19,2043
2000,27,2044
2000,15,2045
2000,32,2046
2000,62,2047
2000,62,2048
2000,128,2049
2000,9,2050
2000,36,2051
2000,62,2052
2000,11,2053
2000,6,4091
2000,18,4092
2000,19,4093
2000,30,4094
2000,63,4095
2000,129,4096
2000,21,4097
2000,6,4098
2000,65,4099
2000,32,4100
2000,34,4101
2000,253,5000
2000,5,8187
2000,32,8188
2000,19,8189
2000,60,8190
2000,69,8191
2000,32,8192
2000,253,8193
2000,33,8194
2000,123,8195
2000,251,8196
2000,123,8197
2000,11,10000
2000,33,16379
2000,13,16380
2000,69,16381
2000,7,16382
2000,6,16383
2000,18,16384
2000,254,16385
2000,66,16386
2000,63,16387
2000,128,16388
2000,8,16389
2000,4,20000
2000,67,32763
2000,30,32764
2000,3,32765
2000,126,32766
2000,66,32767
2000,35,32768
2000,9,32769
2000,10,32770
2000,130,32771
2000,126,32772
2000,34,32773
2000,37,65533
2000,251,65534
2000,32,65535
2000,0,65536
2000,21,65537
2001,252,0
2001,253,1
2001,255,2
2001,130,3
2001,133,4
2001,254,5
2001,35,6
2001,66,7
2001,67,8
2001,68,9
2001,69,10
2001,129,11
2001,131,12
2001,1,13
2001,2,14
2001,3,15
2001,10,16
2001,14,17
2001,20,18
2001,27,19
2001,28,20
2001,34,21
2001,36,27
2001,37,28
2001,64,29
2001,124,30
2001,128,31
2001,132,32
2001,4,33
2001,5,34
2001,6,35
2001,9,36
2001,11,37
2001,12,59
2001,16,60
2001,17,61
2001,18,62
2001,19,63
2001,29,64
2001,30,65
2001,32,66
2001,33,67
2001,63,68
2001,65,69
2001,125,123
2001,126,124
2001,123,125
2001,0,126
2001,7,127
2001,8,128
2001,13,129
2001,15,130
2001,21,131
2001,31,132
2001,59,133
2001,62,243
2001,127,244
2001,60,245
2001,61,246
2001,34,247
2001,5,248
2001,15,249
2001,252,250
2001,18,251
2001,19,252
2001,18,253
2001,127,254
2001,1,255
2001,29,256
2001,59,257
2001,36,258
2001,19,259
2001,35,260
2001,11,261
2001,0,507
2001,0,508
2001,130,509
2001,32,510
2001,65,511
2001,28,512
2001,36,513
2001,29,514
2001,65,515
2001,131,516
2001,12,517
2001,64,1019
2001,8,1020
2001,65,1021
2001,17,1022
2001,11,1023
2001,62,1024
2001,27,1025
2001,31,1026
2001,67,1027
2001,16,1028
2001,8,1029
2001,29,1436
2001,5,1437
2001,32,1438
2001,5,1439
2001,30,1440
2001,131,1441
2001,19,1442
2001,10,1443
2001,252,1444
2001,15,1445
2001,9,1446
2001,60,1447
2001,33,1448
2001,30,1449
2001,27,1450
2001,31,1451
2001,9,1452
2001,5,1453
2001,132,1454
2001,132,1455
2001,67,1456
2001,37,1457
2001,28,1458
2001,127,1459
2001,21,2043
2001,8,2044
2001,63,2045
2001,29,2046
2001,6,2047
2001,30,2048
2001,131,2049
2001,65,2050
2001,20,2051
2001,63,2052
2001,61,2053
2001,131,4091
2001,5,4092
2001,123,4093
2001,29,4094
2001,15,4095
2001,4,4096
2001,34,4097
2001,132,4098
2001,5,4099
2001,69,4100
2001,6,4101
2001,123,5000
2001,4,8187
2001,0,8188
2001,0,8189
2001,132,8190
2001,16,8191
2001,255,8192
2001,32,8193
2001,4,8194
2001,59,8195
2001,3,8196
2001,31,8197
2001,3,10000
2001,29,16379
2001,4,16380
2001,129,16381
2001,63,16382
2001,9,16383
2001,16,16384
2001,124,16385
2001,130,16386
2001,28,16387
2001,6,16388
2001,129,16389
2001,69,20000
2001,12,32763
2001,254,32764
2001,252,32765
2001,255,32766
2001,255,32767
2001,123,32768
2001,4,32769
2001,13,32770
2001,128,32771
2001,21,32772
2001,255,32773
2001,5,65533
2001,66,65534
2001,132,65535
2001,5,65536
2001,16,65537
2002,251,0
2002,253,1
2002,255,2
2002,130,3
2002,133,4
2002,254,5
2002,35,6
2002,66,7
2002,67,8
2002,68,9
2002,69,10
2002,129,11
2002,131,12
2002,1,13
2002,2,14
2002,3,15
2002,10,16
2002,14,17
2002,20,18
2002,27,19
2002,28,20
2002,34,21
2002,36,27
2002,37,28
2002,64,29
2002,124,30
2002,128,31
2002,132,32
2002,4,33
2002,5,34
2002,6,35
2002,9,36
2002,11,37
2002,12,59
2002,16,60
2002,17,61
2002,18,62
2002,19,63
2002,29,64
2002,30,65
2002,32,66
2002,33,67
2002,63,68
2002,65,69
2002,125,123
2002,126,124
2002,123,125
2002,0,126
2002,7,127
2002,8,128
2002,13,129
2002,15,130
2002,21,131
2002,31,132
2002,59,133
2002,62,243
2002,127,244
2002,60,245
2002,61,246
2002,254,247
2002,36,248
2002,67,249
2002,18,250
2002,31,251
2002,132,252
2002,11,253
2002,255,254
2002,12,255
2002,16,256
2002,63,257
2002,61,258
2002,20,259
2002,63,260
2002,124,261
2002,61,507
2002,254,508
2002,31,509
2002,4,510
2002,67,511
2002,32,512
2002,9,513
2002,62,514
2002,126,515
2002,21,516
2002,19,517
2002,33,1019
2002,123,1020
2002,16,1021
2002,6,1022
2002,12,1023
2002,28,1024
2002,19,1025
2002,3,1026
2002,125,1027
2002,17,1028
2002,133,1029
2002,29,1436
2002,133,1437
2002,4,1438
2002,13,1439
2002,27,1440
2002,133,1441
2002,13,1442
2002,7,1443
2002,17,1444
2002,13,1445
2002,133,1446
2002,251,1447
2002,3,1448
2002,131,1449
2002,0,1450
2002,255,1451
2002,28,1452
2002,8,1453
2002,251,1454
2002,4,1455
2002,65,1456
2002,63,1457
2002,28,1458
2002,61,1459
2002,20,2043
2002,7,2044
2002,19,2045
2002,254,2046
2002,68,2047
2002,32,2048
2002,126,2049
2002,124,2050
2002,128,2051
2002,16,2052
2002,67,2053
2002,65,4091
2002,125,4092
2002,29,4093
2002,14,4094
2002,36,4095
2002,255,4096
2002,28,4097
2002,2,4098
2002,67,4099
2002,14,4100
2002,254,4101
2002,64,5000
2002,124,8187
2002,62,8188
2002,20,8189
2002,59,8190
2002,63,8191
2002,66,8192
2002,0,8193
2002,68,8194
2002,66,8195
2002,68,8196
2002,13,8197
2002,31,10000
2002,28,16379
2002,7,16380
2002,29,16381
2002,36,16382
2002,68,16383
2002,131,16384
2002,2,16385
2002,2,16386
2002,33,16387
2002,10,16388
2002,125,16389
2002,1,20000
2002,68,32763
2002,35,32764
2002,253,32765
2002,67,32766
2002,28,32767
2002,0,32768
2002,2,32769
2002,36,32770
2002,35,32771
2002,35,32772
2002,35,32773
2002,7,65533
2002,251,65534
2002,36,65535
2002,0,65536
2002,132,65537
2003,251,0
2003,252,1
2003,255,2
2003,130,3
2003,133,4
2003,254,5
2003,35,6
2003,66,7
2003,67,8
2003,68,9
2003,69,10
2003,129,11
2003,131,12
2003,1,13
2003,2,14
2003,3,15
2003,10,16
2003,14,17
2003,20,18
2003,27,19
2003,28,20
2003,34,21
2003,36,27
2003,37,28
2003,64,29
2003,124,30
2003,128,31
2003,132,32
2003,4,33
2003,5,34
2003,6,35
2003,9,36
2003,11,37
2003,12,59
2003,16,60
2003,17,61
2003,18,62
2003,19,63
2003,29,64
2003,30,65
2003,32,66
2003,33,67
2003,63,68
2003,65,69
2003,125,123
2003,126,124
2003,123,125
2003,0,126
2003,7,127
2003,8,128
2003,13,129
2003,15,130
2003,21,131
2003,31,132
2003,59,133
2003,62,243
2003,127,244
2003,60,245
2003,61,246
2003,34,247
2003,9,248
2003,130,249
2003,124,250
2003,12,251
2003,4,252
2003,30,253
2003,37,254
2003,131,255
2003,67,256
2003,33,257
2003,16,258
2003,69,259
2003,7,260
2003,126,261
2003,59,507
2003,252,508
2003,18,509
2003,64,510
2003,2,511
2003,18,512
2003,14,513
2003,12,514
2003,17,515
2003,254,516
2003,125,517
2003,65,1019
2003,27,1020
2003,29,1021
2003,61,1022
2003,19,1023
2003,15,1024
2003,67,1025
2003,251,1026
2003,123,1027
2003,127,1028
2003,60,1029
2003,8,1436
2003,1,1437
2003,64,1438
2003,61,1439
2003,68,1440
2003,9,1441
2003,127,1442
2003,69,1443
2003,66,1444
2003,124,1445
2003,18,1446
2003,4,1447
2003,32,1448
2003,63,1449
2003,133,1450
2003,126,1451
2003,33,1452
2003,37,1453
2003,29,1454
2003,34,1455
2003,67,1456
2003,14,1457
2003,132,1458
2003,124,1459
2003,127,2043
2003,9,2044
2003,131,2045
2003,17,2046
2003,12,2047
2003,33,2048
2003,64,2049
2003,63,2050
2003,67,2051
2003,21,2052
2003,4,2053
2003,32,4091
2003,28,4092
2003,11,4093
2003,19,4094
2003,13,4095
2003,68,4096
2003,33,4097
2003,33,4098
2003,18,4099
2003,254,4100
2003,252,4101
2003,254,5000
2003,28,8187
2003,60,8188
2003,59,8189
2003,132,8190
2003,130,8191
2003,129,8192
2003,252,8193
2003,124,8194
2003,59,8195
2003,2,8196
2003,31,8197
2003,29,10000
2003,125,16379
2003,5,16380
2003,62,16381
2003,5,16382
2003,33,16383
2003,131,16384
2003,124,16385
2003,68,16386
2003,252,16387
2003,59,16388
2003,13,16389
2003,5,20000
2003,132,32763
2003,20,32764
2003,126,32765
2003,65,32766
2003,129,32767
2003,14,32768
2003,128,32769
2003,27,32770
2003,10,32771
2003,15,32772
2003,127,32773
2003,21,65533
2003,127,65534
2003,2,65535
2003,130,65536
2003,129,65537
2004,251,0
2004,252,1
2004,253,2
2004,255,3
2004,130,4
2004,133,5
2004,35,6
2004,66,7
2004,67,8
2004,68,9
2004,69,10
2004,129,11
2004,131,12
2004,1,13
2004,2,14
2004,3,15
2004,10,16
2004,14,17
2004,20,18
2004,27,19
2004,28,20
2004,34,21
2004,36,27
2004,37,28
2004,64,29
2004,124,30
2004,128,31
2004,132,32
2004,4,33
2004,5,34
2004,6,35
2004,9,36
2004,11,37
2004,12,59
2004,16,60
2004,17,61
2004,18,62
2004,19,63
2004,29,64
2004,30,65
2004,32,66
2004,33,67
2004,63,68
2004,65,69
2004,125,123
2004,126,124
2004,123,125
2004,0,126
2004,7,127
2004,8,128
2004,13,129
2004,15,130
2004,21,131
2004,31,132
2004,59,133
2004,62,243
2004,127,244
2004,60,245
2004,61,246
2004,30,247
2004,5,248
2004,1,249
2004,8,250
2004,6,251
2004,129,252
2004,28,253
2004,31,254
2004,30,255
2004,20,256
2004,33,257
2004,14,258
2004,251,259
2004,126,260
2004,18,261
2004,35,507
2004,34,508
2004,255,509
2004,12,510
2004,12,511
2004,69,512
2004,32,513
2004,1,514
2004,3,515
2004,13,516
2004,17,517
2004,130,1019
2004,0,1020
2004,0,1021
2004,9,1022
2004,28,1023
2004,59,1024
2004,0,1025
2004,32,1026
2004,129,1027
2004,32,1028
2004,67,1029
2004,1,1436
2004,34,1437
2004,126,1438
2004,62,1439
2004,127,1440
2004,11,1441
2004,63,1442
2004,27,1443
2004,133,1444
2004,124,1445
2004,253,1446
2004,253,1447
2004,252,1448
2004,5,1449
2004,127,1450
2004,31,1451
2004,37,1452
2004,251,1453
2004,18,1454
2004,66,1455
2004,130,1456
2004,15,1457
2004,131,1458
2004,10,1459
2004,67,2043
2004,37,2044
2004,128,2045
2004,29,2046
2004,12,2047
2004,3,2048
2004,63,2049
2004,251,2050
2004,13,2051
2004,62,2052
2004,5,2053
2004,19,4091
2004,17,4092
2004,253,4093
2004,21,4094
2004,21,4095
2004,125,4096
2004,132,4097
2004,28,4098
2004,31,4099
2004,123,4100
2004,133,4101
2004,36,5000
2004,251,8187
2004,68,8188
2004,132,8189
2004,16,8190
2004,13,8191
2004,9,8192
2004,128,8193
2004,130,8194
2004,66,8195
2004,123,8196
2004,31,8197
2004,125,10000
2004,29,16379
2004,16,16380
2004,29,16381
2004,32,16382
2004,251,16383
2004,3,16384
2004,21,16385
2004,131,16386
2004,133,16387
2004,123,16388
2004,3,16389
2004,9,20000
2004,29,32763
2004,3,32764
2004,251,32765
2004,21,32766
2004,63,32767
2004,62,32768
2004,18,32769
2004,8,32770
2004,132,32771
2004,21,32772
2004,35,32773
2004,59,65533
2004,130,65534
2004,34,65535
2004,18,65536
2004,123,65537
2005,251,0
2005,252,1
2005,253,2
2005,254,3
2005,130,4
2005,133,5
2005,35,6
2005,66,7
2005,67,8
2005,68,9
2005,69,10
2005,129,11
2005,131,12
2005,1,13
2005,2,14
2005,3,15
2005,10,16
2005,14,17
2005,20,18
2005,27,19
2005,28,20
2005,34,21
2005,36,27
2005,37,28
2005,64,29
2005,124,30
2005,128,31
2005,132,32
2005,4,33
