# ACTS Test Suite Generation: Wed Mar 18 21:14:49 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 165
# Number of configurations: 14202
quan_write,byte_count,num_value
1027,67,33
1027,69,35
1027,123,37
1027,126,59
1027,127,61
1027,128,63
1027,130,65
1027,131,67
1027,132,69
1027,252,111
1027,253,113
1027,255,115
1027,1,117
1027,4,119
1027,6,121
1027,7,123
1027,8,125
1027,9,127
1027,11,129
1027,13,131
1027,14,133
1027,15,251
1027,16,253
1027,17,255
1027,18,257
1027,19,259
1027,21,261
1027,27,507
1027,28,509
1027,30,511
1027,31,513
1027,32,515
1027,37,517
1027,60,1019
1027,61,1021
1027,62,1023
1027,68,1025
1027,125,1027
1027,129,1029
1027,133,2043
1027,251,2045
1027,0,2047
1027,10,2049
1027,12,2051
1027,66,2053
1027,124,4091
1027,123,4093
1027,31,4095
1027,18,4097
1027,125,4099
1027,31,4101
1027,12,8187
1027,9,8189
1027,130,8191
1027,68,8193
1027,64,8195
1027,17,8197
1027,64,16379
1027,66,16381
1027,133,16383
1027,130,16385
1027,33,16387
1027,8,16389
1027,131,32763
1027,27,32765
1027,131,32767
1027,18,32769
1027,10,32771
1027,130,32773
1027,132,65531
1027,32,65533
1027,59,65535
1028,254,1
1028,2,3
1028,3,5
1028,5,7
1028,20,9
1028,29,11
1028,33,13
1028,34,15
1028,35,17
1028,36,19
1028,59,21
1028,63,27
1028,64,29
1028,65,31
1028,67,33
1028,69,35
1028,123,37
1028,126,59
1028,127,61
1028,128,63
1028,130,65
1028,131,67
1028,132,69
1028,252,111
1028,253,113
1028,255,115
1028,1,117
1028,4,119
1028,6,121
1028,7,123
1028,8,125
1028,9,127
1028,11,129
1028,13,131
1028,14,133
1028,15,251
1028,16,253
1028,17,255
1028,18,257
1028,19,259
1028,21,261
1028,27,507
1028,28,509
1028,30,511
1028,31,513
1028,32,515
1028,37,517
1028,60,1019
1028,61,1021
1028,62,1023
1028,68,1025
1028,125,1027
1028,129,1029
1028,133,2043
1028,251,2045
1028,0,2047
1028,10,2049
1028,12,2051
1028,66,2053
1028,124,4091
1028,3,4093
1028,16,4095
1028,61,4097
1028,35,4099
1028,128,4101
1028,27,8187
1028,251,8189
1028,19,8191
1028,131,8193
1028,133,8195
1028,126,8197
1028,61,16379
1028,253,16381
1028,5,16383
1028,31,16385
1028,30,16387
1028,9,16389
1028,255,32763
1028,253,32765
1028,35,32767
1028,69,32769
1028,32,32771
1028,59,32773
1028,5,65531
1028,67,65533
1028,123,65535
1029,254,1
1029,2,3
1029,3,5
1029,5,7
1029,20,9
1029,29,11
1029,33,13
1029,34,15
1029,35,17
1029,36,19
1029,59,21
1029,63,27
1029,64,29
1029,65,31
1029,67,33
1029,69,35
1029,123,37
1029,126,59
1029,127,61
1029,128,63
1029,130,65
1029,131,67
1029,132,69
1029,252,111
1029,253,113
1029,255,115
1029,1,117
1029,4,119
1029,6,121
1029,7,123
1029,8,125
1029,9,127
1029,11,129
1029,13,131
1029,14,133
1029,15,251
1029,16,253
1029,17,255
1029,18,257
1029,19,259
1029,21,261
1029,27,507
1029,28,509
1029,30,511
1029,31,513
1029,32,515
1029,37,517
1029,60,1019
1029,61,1021
1029,62,1023
1029,68,1025
1029,125,1027
1029,129,1029
1029,133,2043
1029,251,2045
1029,0,2047
1029,10,2049
1029,12,2051
1029,66,2053
1029,124,4091
1029,131,4093
1029,61,4095
1029,31,4097
1029,32,4099
1029,4,4101
1029,12,8187
1029,15,8189
1029,1,8191
1029,123,8193
1029,16,8195
1029,69,8197
1029,124,16379
1029,37,16381
1029,67,16383
1029,67,16385
1029,66,16387
1029,4,16389
1029,2,32763
1029,123,32765
1029,16,32767
1029,29,32769
1029,21,32771
1029,69,32773
1029,32,65531
1029,7,65533
1029,69,65535
2043,254,1
2043,2,3
2043,3,5
2043,5,7
2043,20,9
2043,29,11
2043,33,13
2043,34,15
2043,35,17
2043,36,19
2043,59,21
2043,63,27
2043,64,29
2043,65,31
2043,67,33
2043,69,35
2043,123,37
2043,126,59
2043,127,61
2043,128,63
2043,130,65
2043,131,67
2043,132,69
2043,252,111
2043,253,113
2043,255,115
2043,1,117
2043,4,119
2043,6,121
2043,7,123
2043,8,125
2043,9,127
2043,11,129
2043,13,131
2043,14,133
2043,15,251
2043,16,253
2043,17,255
2043,18,257
2043,19,259
2043,21,261
2043,27,507
2043,28,509
2043,30,511
2043,31,513
2043,32,515
2043,37,517
2043,60,1019
2043,61,1021
2043,62,1023
2043,68,1025
2043,125,1027
2043,129,1029
2043,133,2043
2043,251,2045
2043,0,2047
2043,10,2049
2043,12,2051
2043,66,2053
2043,124,4091
2043,31,4093
2043,9,4095
2043,27,4097
2043,12,4099
2043,129,4101
2043,16,8187
2043,34,8189
2043,64,8191
2043,21,8193
2043,128,8195
2043,59,8197
2043,129,16379
2043,3,16381
2043,130,16383
2043,59,16385
2043,21,16387
2043,1,16389
2043,129,32763
2043,7,32765
2043,129,32767
2043,11,32769
2043,125,32771
2043,67,32773
2043,10,65531
2043,9,65533
2043,60,65535
2044,254,1
2044,2,3
2044,3,5
2044,5,7
2044,20,9
2044,29,11
2044,33,13
2044,34,15
2044,35,17
2044,36,19
2044,59,21
2044,63,27
2044,64,29
2044,65,31
2044,67,33
2044,69,35
2044,123,37
2044,126,59
2044,127,61
2044,128,63
2044,130,65
2044,131,67
2044,132,69
2044,252,111
2044,253,113
2044,255,115
2044,1,117
2044,4,119
2044,6,121
2044,7,123
2044,8,125
2044,9,127
2044,11,129
2044,13,131
2044,14,133
2044,15,251
2044,16,253
2044,17,255
2044,18,257
2044,19,259
2044,21,261
2044,27,507
2044,28,509
2044,30,511
2044,31,513
2044,32,515
2044,37,517
2044,60,1019
2044,61,1021
2044,62,1023
2044,68,1025
2044,125,1027
2044,129,1029
2044,133,2043
2044,251,2045
2044,0,2047
2044,10,2049
2044,12,2051
2044,66,2053
2044,124,4091
2044,13,4093
2044,133,4095
2044,35,4097
2044,29,4099
2044,69,4101
2044,9,8187
2044,10,8189
2044,21,8191
2044,36,8193
2044,34,8195
2044,30,8197
2044,10,16379
2044,29,16381
2044,61,16383
2044,128,16385
2044,19,16387
2044,131,16389
2044,126,32763
2044,27,32765
2044,30,32767
2044,34,32769
2044,254,32771
2044,6,32773
2044,32,65531
2044,19,65533
2044,3,65535
2045,254,1
2045,2,3
2045,3,5
2045,5,7
2045,20,9
2045,29,11
2045,33,13
2045,34,15
2045,35,17
2045,36,19
2045,59,21
2045,63,27
2045,64,29
2045,65,31
2045,67,33
2045,69,35
2045,123,37
2045,126,59
2045,127,61
2045,128,63
2045,130,65
2045,131,67
2045,132,69
2045,252,111
2045,253,113
2045,255,115
2045,1,117
2045,4,119
2045,6,121
2045,7,123
2045,8,125
2045,9,127
2045,11,129
2045,13,131
2045,14,133
2045,15,251
2045,16,253
2045,17,255
2045,18,257
2045,19,259
2045,21,261
2045,27,507
2045,28,509
2045,30,511
2045,31,513
2045,32,515
2045,37,517
2045,60,1019
2045,61,1021
2045,62,1023
2045,68,1025
2045,125,1027
2045,129,1029
2045,133,2043
2045,251,2045
2045,0,2047
2045,10,2049
2045,12,2051
2045,66,2053
2045,124,4091
2045,0,4093
2045,2,4095
2045,19,4097
2045,64,4099
2045,67,4101
2045,127,8187
2045,133,8189
2045,252,8191
2045,21,8193
2045,255,8195
2045,16,8197
2045,132,16379
2045,0,16381
2045,123,16383
2045,0,16385
2045,3,16387
2045,36,16389
2045,37,32763
2045,21,32765
2045,10,32767
2045,60,32769
2045,255,32771
2045,69,32773
2045,6,65531
2045,37,65533
2045,130,65535
2046,254,1
2046,2,3
2046,3,5
2046,5,7
2046,20,9
2046,29,11
2046,33,13
2046,34,15
2046,35,17
2046,36,19
2046,59,21
2046,63,27
2046,64,29
2046,65,31
2046,67,33
2046,69,35
2046,123,37
2046,126,59
2046,127,61
2046,128,63
2046,130,65
2046,131,67
2046,132,69
2046,252,111
2046,253,113
2046,255,115
2046,1,117
2046,4,119
2046,6,121
2046,7,123
2046,8,125
2046,9,127
2046,11,129
2046,13,131
2046,14,133
2046,15,251
2046,16,253
2046,17,255
2046,18,257
2046,19,259
2046,21,261
2046,27,507
2046,28,509
2046,30,511
2046,31,513
2046,32,515
2046,37,517
2046,60,1019
2046,61,1021
2046,62,1023
2046,68,1025
2046,125,1027
2046,129,1029
2046,133,2043
2046,251,2045
2046,0,2047
2046,10,2049
2046,12,2051
2046,66,2053
2046,124,4091
2046,62,4093
2046,27,4095
2046,29,4097
2046,37,4099
2046,18,4101
2046,12,8187
2046,35,8189
2046,18,8191
2046,253,8193
2046,125,8195
2046,37,8197
2046,67,16379
2046,1,16381
2046,10,16383
2046,129,16385
2046,253,16387
2046,10,16389
2046,132,32763
2046,15,32765
2046,59,32767
2046,2,32769
2046,126,32771
2046,133,32773
2046,63,65531
2046,13,65533
2046,62,65535
2047,254,1
2047,2,3
2047,3,5
2047,5,7
2047,20,9
2047,29,11
2047,33,13
2047,34,15
2047,35,17
2047,36,19
2047,59,21
2047,63,27
2047,64,29
2047,65,31
2047,67,33
2047,69,35
2047,123,37
2047,126,59
2047,127,61
2047,128,63
2047,130,65
2047,131,67
2047,132,69
2047,252,111
2047,253,113
2047,255,115
2047,1,117
2047,4,119
2047,6,121
2047,7,123
2047,8,125
2047,9,127
2047,11,129
2047,13,131
2047,14,133
2047,15,251
2047,16,253
2047,17,255
2047,18,257
2047,19,259
2047,21,261
2047,27,507
2047,28,509
2047,30,511
2047,31,513
2047,32,515
2047,37,517
2047,60,1019
2047,61,1021
2047,62,1023
2047,68,1025
2047,125,1027
2047,129,1029
2047,133,2043
2047,251,2045
2047,0,2047
2047,10,2049
2047,12,2051
2047,66,2053
2047,124,4091
2047,4,4093
2047,127,4095
2047,130,4097
2047,13,4099
2047,17,4101
2047,34,8187
2047,35,8189
2047,253,8191
2047,36,8193
2047,10,8195
2047,27,8197
2047,253,16379
2047,33,16381
2047,66,16383
2047,12,16385
2047,64,16387
2047,17,16389
2047,125,32763
2047,3,32765
2047,133,32767
2047,34,32769
2047,127,32771
2047,125,32773
2047,0,65531
2047,128,65533
2047,253,65535
2048,254,1
2048,2,3
2048,3,5
2048,5,7
2048,20,9
2048,29,11
2048,33,13
2048,34,15
2048,35,17
2048,36,19
2048,59,21
2048,63,27
2048,64,29
2048,65,31
2048,67,33
2048,69,35
2048,123,37
2048,126,59
2048,127,61
2048,128,63
2048,130,65
2048,131,67
2048,132,69
2048,252,111
2048,253,113
2048,255,115
2048,1,117
2048,4,119
2048,6,121
2048,7,123
2048,8,125
2048,9,127
2048,11,129
2048,13,131
2048,14,133
2048,15,251
2048,16,253
2048,17,255
2048,18,257
2048,19,259
2048,21,261
2048,27,507
2048,28,509
2048,30,511
2048,31,513
2048,32,515
2048,37,517
2048,60,1019
2048,61,1021
2048,62,1023
2048,68,1025
2048,125,1027
2048,129,1029
2048,133,2043
2048,251,2045
2048,0,2047
2048,10,2049
2048,12,2051
2048,66,2053
2048,124,4091
2048,31,4093
2048,10,4095
2048,29,4097
2048,4,4099
2048,252,4101
2048,12,8187
2048,125,8189
2048,29,8191
2048,33,8193
2048,31,8195
2048,128,8197
2048,28,16379
2048,252,16381
2048,36,16383
2048,63,16385
2048,17,16387
2048,34,16389
2048,63,32763
2048,255,32765
2048,133,32767
2048,28,32769
2048,255,32771
2048,132,32773
2048,14,65531
2048,252,65533
2048,60,65535
2049,254,1
2049,2,3
2049,3,5
2049,5,7
2049,20,9
2049,29,11
2049,33,13
2049,34,15
2049,35,17
2049,36,19
2049,59,21
2049,63,27
2049,64,29
2049,65,31
2049,67,33
2049,69,35
2049,123,37
2049,126,59
2049,127,61
2049,128,63
2049,130,65
2049,131,67
2049,132,69
2049,252,111
2049,253,113
2049,255,115
2049,1,117
2049,4,119
2049,6,121
2049,7,123
2049,8,125
2049,9,127
2049,11,129
2049,13,131
2049,14,133
2049,15,251
2049,16,253
2049,17,255
2049,18,257
2049,19,259
2049,21,261
2049,27,507
2049,28,509
2049,30,511
2049,31,513
2049,32,515
2049,37,517
2049,60,1019
2049,61,1021
2049,62,1023
2049,68,1025
2049,125,1027
2049,129,1029
2049,133,2043
2049,251,2045
2049,0,2047
2049,10,2049
2049,12,2051
2049,66,2053
2049,124,4091
2049,123,4093
2049,254,4095
2049,4,4097
2049,32,4099
2049,6,4101
2049,36,8187
2049,3,8189
2049,124,8191
2049,28,8193
2049,11,8195
2049,20,8197
2049,61,16379
2049,16,16381
2049,62,16383
2049,27,16385
2049,6,16387
2049,252,16389
2049,128,32763
2049,35,32765
2049,37,32767
2049,131,32769
2049,4,32771
2049,1,32773
2049,254,65531
2049,128,65533
2049,60,65535
2050,254,1
2050,2,3
2050,3,5
2050,5,7
2050,20,9
2050,29,11
2050,33,13
2050,34,15
2050,35,17
2050,36,19
2050,59,21
2050,63,27
2050,64,29
2050,65,31
2050,67,33
2050,69,35
2050,123,37
2050,126,59
2050,127,61
2050,128,63
2050,130,65
2050,131,67
2050,132,69
2050,252,111
2050,253,113
2050,255,115
2050,1,117
2050,4,119
2050,6,121
2050,7,123
2050,8,125
2050,9,127
2050,11,129
2050,13,131
2050,14,133
2050,15,251
2050,16,253
2050,17,255
2050,18,257
2050,19,259
2050,21,261
2050,27,507
2050,28,509
2050,30,511
2050,31,513
2050,32,515
2050,37,517
2050,60,1019
2050,61,1021
2050,62,1023
2050,68,1025
2050,125,1027
2050,129,1029
2050,133,2043
2050,251,2045
2050,0,2047
2050,10,2049
2050,12,2051
2050,66,2053
2050,124,4091
2050,6,4093
2050,16,4095
2050,65,4097
2050,10,4099
2050,62,4101
2050,2,8187
2050,17,8189
2050,124,8191
2050,10,8193
2050,66,8195
2050,12,8197
2050,33,16379
2050,131,16381
2050,61,16383
2050,132,16385
2050,21,16387
2050,8,16389
2050,32,32763
2050,37,32765
2050,36,32767
2050,67,32769
2050,12,32771
2050,3,32773
2050,3,65531
2050,32,65533
2050,67,65535
2051,254,1
2051,2,3
2051,3,5
2051,5,7
2051,20,9
2051,29,11
2051,33,13
2051,34,15
2051,35,17
2051,36,19
2051,59,21
2051,63,27
2051,64,29
2051,65,31
2051,67,33
2051,69,35
2051,123,37
2051,126,59
2051,127,61
2051,128,63
2051,130,65
2051,131,67
2051,132,69
2051,252,111
2051,253,113
2051,255,115
2051,1,117
2051,4,119
2051,6,121
2051,7,123
2051,8,125
2051,9,127
2051,11,129
2051,13,131
2051,14,133
2051,15,251
2051,16,253
2051,17,255
2051,18,257
2051,19,259
2051,21,261
2051,27,507
2051,28,509
2051,30,511
2051,31,513
2051,32,515
2051,37,517
2051,60,1019
2051,61,1021
2051,62,1023
2051,68,1025
2051,125,1027
2051,129,1029
2051,133,2043
2051,251,2045
2051,0,2047
2051,10,2049
2051,12,2051
2051,66,2053
2051,124,4091
2051,66,4093
2051,126,4095
2051,69,4097
2051,31,4099
2051,3,4101
2051,130,8187
2051,10,8189
2051,124,8191
2051,0,8193
2051,5,8195
2051,69,8197
2051,12,16379
2051,64,16381
2051,7,16383
2051,27,16385
2051,64,16387
2051,124,16389
2051,130,32763
2051,17,32765
2051,254,32767
2051,35,32769
2051,34,32771
2051,59,32773
2051,68,65531
2051,29,65533
2051,34,65535
2052,254,1
2052,2,3
2052,3,5
2052,5,7
2052,20,9
2052,29,11
2052,33,13
2052,34,15
2052,35,17
2052,36,19
2052,59,21
2052,63,27
2052,64,29
2052,65,31
2052,67,33
2052,69,35
2052,123,37
2052,126,59
2052,127,61
2052,128,63
2052,130,65
2052,131,67
2052,132,69
2052,252,111
2052,253,113
2052,255,115
2052,1,117
2052,4,119
2052,6,121
2052,7,123
2052,8,125
2052,9,127
2052,11,129
2052,13,131
2052,14,133
2052,15,251
2052,16,253
2052,17,255
2052,18,257
2052,19,259
2052,21,261
2052,27,507
2052,28,509
2052,30,511
2052,31,513
2052,32,515
2052,37,517
2052,60,1019
2052,61,1021
2052,62,1023
2052,68,1025
2052,125,1027
2052,129,1029
2052,133,2043
2052,251,2045
2052,0,2047
2052,10,2049
2052,12,2051
2052,66,2053
2052,124,4091
2052,66,4093
2052,254,4095
2052,132,4097
2052,21,4099
2052,251,4101
2052,132,8187
2052,32,8189
2052,127,8191
2052,15,8193
2052,2,8195
2052,35,8197
2052,59,16379
2052,14,16381
2052,32,16383
2052,123,16385
2052,9,16387
2052,33,16389
2052,133,32763
2052,30,32765
2052,11,32767
2052,0,32769
2052,34,32771
2052,59,32773
2052,128,65531
2052,17,65533
2052,66,65535
2053,254,1
2053,2,3
2053,3,5
2053,5,7
2053,20,9
2053,29,11
2053,33,13
2053,34,15
2053,35,17
2053,36,19
2053,59,21
2053,63,27
2053,64,29
2053,65,31
2053,67,33
2053,69,35
2053,123,37
2053,126,59
2053,127,61
2053,128,63
2053,130,65
2053,131,67
2053,132,69
2053,252,111
2053,253,113
2053,255,115
2053,1,117
2053,4,119
2053,6,121
2053,7,123
2053,8,125
2053,9,127
2053,11,129
2053,13,131
2053,14,133
2053,15,251
2053,16,253
2053,17,255
2053,18,257
2053,19,259
2053,21,261
2053,27,507
2053,28,509
2053,30,511
2053,31,513
2053,32,515
2053,37,517
2053,60,1019
2053,61,1021
2053,62,1023
2053,68,1025
2053,125,1027
2053,129,1029
2053,133,2043
2053,251,2045
2053,0,2047
2053,10,2049
2053,12,2051
2053,66,2053
2053,124,4091
2053,4,4093
2053,67,4095
2053,1,4097
2053,255,4099
2053,4,4101
2053,69,8187
2053,34,8189
2053,14,8191
2053,31,8193
2053,19,8195
2053,15,8197
2053,13,16379
2053,126,16381
2053,29,16383
2053,59,16385
2053,1,16387
2053,17,16389
2053,11,32763
2053,126,32765
2053,34,32767
2053,130,32769
2053,133,32771
2053,5,32773
2053,31,65531
2053,17,65533
2053,4,65535
4091,254,1
4091,2,3
4091,3,5
4091,5,7
4091,20,9
4091,29,11
4091,33,13
4091,34,15
4091,35,17
4091,36,19
4091,59,21
4091,63,27
4091,64,29
4091,65,31
4091,67,33
4091,69,35
4091,123,37
4091,126,59
4091,127,61
4091,128,63
4091,130,65
4091,131,67
4091,132,69
4091,252,111
4091,253,113
4091,255,115
4091,1,117
4091,4,119
4091,6,121
4091,7,123
4091,8,125
4091,9,127
4091,11,129
4091,13,131
4091,14,133
4091,15,251
4091,16,253
4091,17,255
4091,18,257
4091,19,259
4091,21,261
4091,27,507
4091,28,509
4091,30,511
4091,31,513
4091,32,515
4091,37,517
4091,60,1019
4091,61,1021
4091,62,1023
4091,68,1025
4091,125,1027
4091,129,1029
4091,133,2043
4091,251,2045
4091,0,2047
4091,10,2049
4091,12,2051
4091,66,2053
4091,124,4091
4091,7,4093
4091,13,4095
4091,14,4097
4091,18,4099
4091,68,4101
4091,11,8187
4091,127,8189
4091,0,8191
4091,130,8193
4091,32,8195
4091,27,8197
4091,63,16379
4091,255,16381
4091,124,16383
4091,254,16385
4091,31,16387
4091,64,16389
4091,65,32763
4091,62,32765
4091,17,32767
4091,67,32769
4091,252,32771
4091,16,32773
4091,36,65531
4091,127,65533
4091,69,65535
4092,254,1
4092,2,3
4092,3,5
4092,5,7
4092,20,9
4092,29,11
4092,33,13
4092,34,15
4092,35,17
4092,36,19
4092,59,21
4092,63,27
4092,64,29
4092,65,31
4092,67,33
4092,69,35
4092,123,37
4092,126,59
4092,127,61
4092,128,63
4092,130,65
4092,131,67
4092,132,69
4092,252,111
4092,253,113
4092,255,115
4092,1,117
4092,4,119
4092,6,121
4092,7,123
4092,8,125
4092,9,127
4092,11,129
4092,13,131
4092,14,133
4092,15,251
4092,16,253
4092,17,255
4092,18,257
4092,19,259
4092,21,261
4092,27,507
4092,28,509
4092,30,511
4092,31,513
4092,32,515
4092,37,517
4092,60,1019
4092,61,1021
4092,62,1023
4092,68,1025
4092,125,1027
4092,129,1029
4092,133,2043
4092,251,2045
4092,0,2047
4092,10,2049
4092,12,2051
4092,66,2053
4092,124,4091
4092,20,4093
4092,1,4095
4092,62,4097
4092,6,4099
4092,125,4101
4092,16,8187
4092,255,8189
4092,3,8191
4092,125,8193
4092,34,8195
4092,27,8197
4092,255,16379
4092,65,16381
4092,18,16383
4092,127,16385
4092,59,16387
4092,8,16389
4092,18,32763
4092,253,32765
4092,255,32767
4092,128,32769
4092,33,32771
4092,127,32773
4092,13,65531
4092,29,65533
4092,11,65535
4093,254,1
4093,2,3
4093,3,5
4093,5,7
4093,20,9
4093,29,11
4093,33,13
4093,34,15
4093,35,17
4093,36,19
4093,59,21
4093,63,27
4093,64,29
4093,65,31
4093,67,33
4093,69,35
4093,123,37
4093,126,59
4093,127,61
4093,128,63
4093,130,65
4093,131,67
4093,132,69
4093,252,111
4093,253,113
4093,255,115
4093,1,117
4093,4,119
4093,6,121
4093,7,123
4093,8,125
4093,9,127
4093,11,129
4093,13,131
4093,14,133
4093,15,251
4093,16,253
4093,17,255
4093,18,257
4093,19,259
4093,21,261
4093,27,507
4093,28,509
4093,30,511
4093,31,513
4093,32,515
4093,37,517
4093,60,1019
4093,61,1021
4093,62,1023
4093,68,1025
4093,125,1027
4093,129,1029
4093,133,2043
4093,251,2045
4093,0,2047
4093,10,2049
4093,12,2051
4093,66,2053
4093,124,4091
4093,36,4093
4093,37,4095
4093,3,4097
4093,66,4099
4093,6,4101
4093,124,8187
4093,4,8189
4093,254,8191
4093,3,8193
4093,125,8195
4093,63,8197
4093,64,16379
4093,30,16381
4093,125,16383
4093,132,16385
4093,10,16387
4093,14,16389
4093,125,32763
4093,8,32765
4093,68,32767
4093,15,32769
4093,17,32771
4093,64,32773
4093,11,65531
4093,29,65533
4093,62,65535
4094,254,1
4094,2,3
4094,3,5
4094,5,7
4094,20,9
4094,29,11
4094,33,13
4094,34,15
4094,35,17
4094,36,19
4094,59,21
4094,63,27
4094,64,29
4094,65,31
4094,67,33
4094,69,35
4094,123,37
4094,126,59
4094,127,61
4094,128,63
4094,130,65
4094,131,67
4094,132,69
4094,252,111
4094,253,113
4094,255,115
4094,1,117
4094,4,119
4094,6,121
4094,7,123
4094,8,125
4094,9,127
4094,11,129
4094,13,131
4094,14,133
4094,15,251
4094,16,253
4094,17,255
4094,18,257
4094,19,259
4094,21,261
4094,27,507
4094,28,509
4094,30,511
4094,31,513
4094,32,515
4094,37,517
4094,60,1019
4094,61,1021
4094,62,1023
4094,68,1025
4094,125,1027
4094,129,1029
4094,133,2043
4094,251,2045
4094,0,2047
4094,10,2049
4094,12,2051
4094,66,2053
4094,124,4091
4094,4,4093
4094,133,4095
4094,254,4097
4094,3,4099
4094,1,4101
4094,21,8187
4094,3,8189
4094,65,8191
4094,14,8193
4094,6,8195
4094,36,8197
4094,0,16379
4094,10,16381
4094,4,16383
4094,20,16385
4094,20,16387
4094,123,16389
4094,59,32763
4094,252,32765
4094,69,32767
4094,127,32769
4094,64,32771
4094,27,32773
4094,125,65531
4094,31,65533
4094,6,65535
4095,254,1
4095,2,3
4095,3,5
4095,5,7
4095,20,9
4095,29,11
4095,33,13
4095,34,15
4095,35,17
4095,36,19
4095,59,21
4095,63,27
4095,64,29
4095,65,31
4095,67,33
4095,69,35
4095,123,37
4095,126,59
4095,127,61
4095,128,63
4095,130,65
4095,131,67
4095,132,69
4095,252,111
4095,253,113
4095,255,115
4095,1,117
4095,4,119
4095,6,121
4095,7,123
4095,8,125
4095,9,127
4095,11,129
4095,13,131
4095,14,133
4095,15,251
4095,16,253
4095,17,255
4095,18,257
4095,19,259
4095,21,261
4095,27,507
4095,28,509
4095,30,511
4095,31,513
4095,32,515
4095,37,517
4095,60,1019
4095,61,1021
4095,62,1023
4095,68,1025
4095,125,1027
4095,129,1029
4095,133,2043
4095,251,2045
4095,0,2047
4095,10,2049
4095,12,2051
4095,66,2053
4095,124,4091
4095,128,4093
4095,7,4095
4095,125,4097
4095,3,4099
4095,21,4101
4095,7,8187
4095,30,8189
4095,12,8191
4095,255,8193
4095,126,8195
4095,255,8197
4095,29,16379
4095,33,16381
4095,63,16383
4095,133,16385
4095,13,16387
4095,27,16389
4095,11,32763
4095,36,32765
4095,11,32767
4095,4,32769
4095,27,32771
4095,253,32773
4095,130,65531
4095,33,65533
4095,127,65535
4096,254,1
4096,2,3
4096,3,5
4096,5,7
4096,20,9
4096,29,11
4096,33,13
4096,34,15
4096,35,17
4096,36,19
4096,59,21
4096,63,27
4096,64,29
4096,65,31
4096,67,33
4096,69,35
4096,123,37
4096,126,59
4096,127,61
4096,128,63
4096,130,65
4096,131,67
4096,132,69
4096,252,111
4096,253,113
4096,255,115
4096,1,117
4096,4,119
4096,6,121
4096,7,123
4096,8,125
4096,9,127
4096,11,129
4096,13,131
4096,14,133
4096,15,251
4096,16,253
4096,17,255
4096,18,257
4096,19,259
4096,21,261
4096,27,507
4096,28,509
4096,30,511
4096,31,513
4096,32,515
4096,37,517
4096,60,1019
4096,61,1021
4096,62,1023
4096,68,1025
4096,125,1027
4096,129,1029
4096,133,2043
4096,251,2045
4096,0,2047
4096,10,2049
4096,12,2051
4096,66,2053
4096,124,4091
4096,61,4093
4096,67,4095
4096,35,4097
4096,127,4099
4096,126,4101
4096,9,8187
4096,9,8189
4096,0,8191
4096,60,8193
4096,130,8195
4096,35,8197
4096,67,16379
4096,2,16381
4096,15,16383
4096,20,16385
4096,126,16387
4096,255,16389
4096,66,32763
4096,62,32765
4096,4,32767
4096,31,32769
4096,30,32771
4096,33,32773
4096,2,65531
4096,11,65533
4096,8,65535
4097,254,1
4097,2,3
4097,3,5
4097,5,7
4097,20,9
4097,29,11
4097,33,13
4097,34,15
4097,35,17
4097,36,19
4097,59,21
4097,63,27
4097,64,29
4097,65,31
4097,67,33
4097,69,35
4097,123,37
4097,126,59
4097,127,61
4097,128,63
4097,130,65
4097,131,67
4097,132,69
4097,252,111
4097,253,113
4097,255,115
4097,1,117
4097,4,119
4097,6,121
4097,7,123
4097,8,125
4097,9,127
4097,11,129
4097,13,131
4097,14,133
4097,15,251
4097,16,253
4097,17,255
4097,18,257
4097,19,259
4097,21,261
4097,27,507
4097,28,509
4097,30,511
4097,31,513
4097,32,515
4097,37,517
4097,60,1019
4097,61,1021
4097,62,1023
4097,68,1025
4097,125,1027
4097,129,1029
4097,133,2043
4097,251,2045
4097,0,2047
4097,10,2049
4097,12,2051
4097,66,2053
4097,124,4091
4097,37,4093
4097,30,4095
4097,130,4097
4097,36,4099
4097,2,4101
4097,11,8187
4097,2,8189
4097,18,8191
4097,14,8193
4097,131,8195
4097,130,8197
4097,7,16379
4097,61,16381
4097,69,16383
4097,129,16385
4097,3,16387
4097,4,16389
4097,6,32763
4097,68,32765
4097,132,32767
4097,127,32769
4097,129,32771
4097,21,32773
4097,61,65531
4097,132,65533
4097,129,65535
4098,254,1
4098,2,3
4098,3,5
4098,5,7
4098,20,9
4098,29,11
4098,33,13
4098,34,15
4098,35,17
4098,36,19
4098,59,21
4098,63,27
4098,64,29
4098,65,31
4098,67,33
4098,69,35
4098,123,37
4098,126,59
4098,127,61
4098,128,63
4098,130,65
4098,131,67
4098,132,69
4098,252,111
4098,253,113
4098,255,115
4098,1,117
4098,4,119
4098,6,121
4098,7,123
4098,8,125
4098,9,127
4098,11,129
4098,13,131
4098,14,133
4098,15,251
4098,16,253
4098,17,255
4098,18,257
4098,19,259
4098,21,261
4098,27,507
4098,28,509
4098,30,511
4098,31,513
4098,32,515
4098,37,517
4098,60,1019
4098,61,1021
4098,62,1023
4098,68,1025
4098,125,1027
4098,129,1029
4098,133,2043
4098,251,2045
4098,0,2047
4098,10,2049
4098,12,2051
4098,66,2053
4098,124,4091
4098,5,4093
4098,35,4095
4098,7,4097
4098,60,4099
4098,6,4101
4098,32,8187
4098,14,8189
4098,128,8191
4098,35,8193
4098,30,8195
4098,21,8197
