# ACTS Test Suite Generation: Thu Jul 01 10:43:55 EEST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 132
# Number of configurations: 13376
quan,byte_count,Out_value
8190,1,16381
8190,0,16382
8190,6,16383
8190,7,16384
8190,15,16385
8190,4,16386
8190,33,16387
8190,132,16388
8190,15,20000
8190,32,32763
8190,2,32764
8190,1,32765
8190,8,32766
8190,127,32767
8190,33,32768
8190,32,32769
8190,129,32770
8190,3,32771
8190,254,32772
8190,127,32773
8191,131,1
8191,132,2
8191,252,3
8191,32,4
8191,33,5
8191,65,10
8191,128,16
8191,129,32
8191,130,64
8191,251,125
8191,253,126
8191,254,127
8191,0,128
8191,1,129
8191,2,130
8191,3,131
8191,5,250
8191,7,251
8191,8,252
8191,9,253
8191,10,254
8191,15,255
8191,16,256
8191,17,257
8191,31,258
8191,63,259
8191,64,507
8191,127,508
8191,255,509
8191,4,510
8191,6,511
8191,2,512
8191,64,513
8191,9,514
8191,253,515
8191,254,1000
8191,10,1021
8191,64,1022
8191,129,1024
8191,132,1025
8191,255,1026
8191,0,1027
8191,251,1028
8191,8,1436
8191,33,1437
8191,32,1438
8191,9,1439
8191,8,1440
8191,16,1441
8191,1,1442
8191,252,1443
8191,132,1444
8191,33,2040
8191,2,2041
8191,131,2042
8191,65,2043
8191,65,2044
8191,63,2045
8191,63,2046
8191,33,2047
8191,8,2048
8191,255,2049
8191,253,2050
8191,6,2051
8191,128,4091
8191,130,4092
8191,33,4093
8191,9,4094
8191,10,4095
8191,63,4096
8191,15,4097
8191,64,4098
8191,251,4099
8191,17,4100
8191,254,5000
8191,2,8190
8191,65,8191
8191,17,8192
8191,132,8193
8191,5,8194
8191,31,10000
8191,130,16381
8191,6,16382
8191,1,16383
8191,63,16384
8191,130,16385
8191,128,16386
8191,31,16387
8191,253,16388
8191,9,20000
8191,131,32763
8191,2,32764
8191,16,32765
8191,33,32766
8191,128,32767
8191,63,32768
8191,16,32769
8191,16,32770
8191,131,32771
8191,128,32772
8191,131,32773
8192,131,1
8192,132,2
8192,252,3
8192,32,4
8192,33,5
8192,65,10
8192,128,16
8192,129,32
8192,130,64
8192,251,125
8192,253,126
8192,254,127
8192,0,128
8192,1,129
8192,2,130
8192,3,131
8192,5,250
8192,7,251
8192,8,252
8192,9,253
8192,10,254
8192,15,255
8192,16,256
8192,17,257
8192,31,258
8192,63,259
8192,64,507
8192,127,508
8192,255,509
8192,4,510
8192,6,511
8192,4,512
8192,5,513
8192,252,514
8192,32,515
8192,31,1000
8192,5,1021
8192,255,1022
8192,130,1023
8192,65,1025
8192,9,1026
8192,251,1027
8192,129,1028
8192,32,1436
8192,9,1437
8192,10,1438
8192,10,1439
8192,63,1440
8192,129,1441
8192,17,1442
8192,7,1443
8192,8,1444
8192,31,2040
8192,33,2041
8192,63,2042
8192,4,2043
8192,31,2044
8192,32,2045
8192,65,2046
8192,64,2047
8192,16,2048
8192,5,2049
8192,17,2050
8192,31,2051
8192,6,4091
8192,63,4092
8192,15,4093
8192,16,4094
8192,33,4095
8192,255,4096
8192,0,4097
8192,4,4098
8192,31,4099
8192,33,4100
8192,132,5000
8192,131,8190
8192,32,8191
8192,7,8192
8192,33,8193
8192,3,8194
8192,255,10000
8192,31,16381
8192,255,16382
8192,254,16383
8192,0,16384
8192,8,16385
8192,255,16386
8192,17,16387
8192,4,16388
8192,254,20000
8192,253,32763
8192,2,32764
8192,254,32765
8192,65,32766
8192,0,32767
8192,130,32768
8192,129,32769
8192,5,32770
8192,252,32771
8192,16,32772
8192,127,32773
8193,131,1
8193,132,2
8193,252,3
8193,32,4
8193,33,5
8193,65,10
8193,128,16
8193,129,32
8193,130,64
8193,251,125
8193,253,126
8193,254,127
8193,0,128
8193,1,129
8193,2,130
8193,3,131
8193,5,250
8193,7,251
8193,8,252
8193,9,253
8193,10,254
8193,15,255
8193,16,256
8193,17,257
8193,31,258
8193,63,259
8193,64,507
8193,127,508
8193,255,509
8193,4,510
8193,6,511
8193,9,512
8193,15,513
8193,6,514
8193,5,515
8193,252,1000
8193,4,1021
8193,32,1022
8193,16,1023
8193,252,1025
8193,31,1026
8193,255,1027
8193,10,1028
8193,33,1436
8193,5,1437
8193,17,1438
8193,253,1439
8193,127,1440
8193,129,1441
8193,63,1442
8193,4,1443
8193,9,1444
8193,252,2040
8193,2,2041
8193,130,2042
8193,2,2043
8193,5,2044
8193,131,2045
8193,1,2046
8193,130,2047
8193,5,2048
8193,63,2049
8193,17,2050
8193,63,2051
8193,33,4091
8193,253,4092
8193,63,4093
8193,128,4094
8193,15,4095
8193,32,4096
8193,255,4097
8193,15,4098
8193,127,4099
8193,33,4100
8193,131,5000
8193,252,8190
8193,6,8191
8193,1,8192
8193,254,8193
8193,10,8194
8193,4,10000
8193,0,16381
8193,16,16382
8193,33,16383
8193,255,16384
8193,32,16385
8193,252,16386
8193,7,16387
8193,8,16388
8193,17,20000
8193,9,32763
8193,65,32764
8193,0,32765
8193,254,32766
8193,7,32767
8193,3,32768
8193,6,32769
8193,129,32770
8193,65,32771
8193,33,32772
8193,127,32773
8194,131,1
8194,132,2
8194,252,3
8194,32,4
8194,33,5
8194,65,10
8194,128,16
8194,129,32
8194,130,64
8194,251,125
8194,253,126
8194,254,127
8194,0,128
8194,1,129
8194,2,130
8194,3,131
8194,5,250
8194,7,251
8194,8,252
8194,9,253
8194,10,254
8194,15,255
8194,16,256
8194,17,257
8194,31,258
8194,63,259
8194,64,507
8194,127,508
8194,255,509
8194,4,510
8194,6,511
8194,33,512
8194,0,513
8194,131,514
8194,0,515
8194,0,1000
8194,64,1021
8194,64,1022
8194,132,1023
8194,255,1025
8194,15,1026
8194,7,1027
8194,252,1028
8194,0,1436
8194,7,1437
8194,63,1438
8194,255,1439
8194,32,1440
8194,128,1441
8194,128,1442
8194,129,1443
8194,17,1444
8194,15,2040
8194,3,2041
8194,6,2042
8194,129,2043
8194,17,2044
8194,130,2045
8194,4,2046
8194,127,2047
8194,10,2048
8194,254,2049
8194,253,2050
8194,65,2051
8194,1,4091
8194,1,4092
8194,128,4093
8194,16,4094
8194,10,4095
8194,3,4096
8194,127,4097
8194,252,4098
8194,251,4099
8194,127,4100
8194,6,5000
8194,3,8190
8194,7,8191
8194,128,8192
8194,7,8193
8194,9,8194
8194,255,10000
8194,130,16381
8194,16,16382
8194,252,16383
8194,17,16384
8194,5,16385
8194,255,16386
8194,10,16387
8194,9,16388
8194,8,20000
8194,254,32763
8194,129,32764
8194,7,32765
8194,252,32766
8194,130,32767
8194,0,32768
8194,130,32769
8194,132,32770
8194,255,32771
8194,252,32772
8194,33,32773
8195,131,1
8195,132,2
8195,252,3
8195,32,4
8195,33,5
8195,65,10
8195,128,16
8195,129,32
8195,130,64
8195,251,125
8195,253,126
8195,254,127
8195,0,128
8195,1,129
8195,2,130
8195,3,131
8195,5,250
8195,7,251
8195,8,252
8195,9,253
8195,10,254
8195,15,255
8195,16,256
8195,17,257
8195,31,258
8195,63,259
8195,64,507
8195,127,508
8195,255,509
8195,4,510
8195,6,511
8195,31,512
8195,65,513
8195,6,514
8195,131,515
8195,129,1000
8195,8,1021
8195,4,1022
8195,17,1023
8195,63,1025
8195,4,1026
8195,7,1027
8195,63,1028
8195,131,1436
8195,9,1437
8195,15,1438
8195,64,1439
8195,7,1440
8195,65,1441
8195,255,1442
8195,252,1443
8195,8,1444
8195,64,2040
8195,63,2041
8195,252,2042
8195,0,2043
8195,64,2044
8195,32,2045
8195,251,2046
8195,5,2047
8195,128,2048
8195,129,2049
8195,129,2050
8195,254,2051
8195,33,4091
8195,1,4092
8195,131,4093
8195,8,4094
8195,255,4095
8195,64,4096
8195,128,4097
8195,7,4098
8195,0,4099
8195,127,4100
8195,132,5000
8195,251,8190
8195,132,8191
8195,33,8192
8195,1,8193
8195,3,8194
8195,8,10000
8195,65,16381
8195,31,16382
8195,3,16383
8195,0,16384
8195,253,16385
8195,65,16386
8195,64,16387
8195,64,16388
8195,0,20000
8195,0,32763
8195,8,32764
8195,10,32765
8195,1,32766
8195,1,32767
8195,31,32768
8195,7,32769
8195,0,32770
8195,2,32771
8195,64,32772
8195,127,32773
8196,131,1
8196,132,2
8196,252,3
8196,32,4
8196,33,5
8196,65,10
8196,128,16
8196,129,32
8196,130,64
8196,251,125
8196,253,126
8196,254,127
8196,0,128
8196,1,129
8196,2,130
8196,3,131
8196,5,250
8196,7,251
8196,8,252
8196,9,253
8196,10,254
8196,15,255
8196,16,256
8196,17,257
8196,31,258
8196,63,259
8196,64,507
8196,127,508
8196,255,509
8196,4,510
8196,6,511
8196,4,512
8196,132,513
8196,6,514
8196,129,515
8196,4,1000
8196,6,1021
8196,16,1022
8196,65,1023
8196,65,1025
8196,251,1026
8196,15,1027
8196,16,1028
8196,32,1436
8196,17,1437
8196,3,1438
8196,127,1439
8196,17,1440
8196,131,1441
8196,254,1442
8196,255,1443
8196,63,1444
8196,4,2040
8196,33,2041
8196,17,2042
8196,0,2043
8196,131,2044
8196,253,2045
8196,131,2046
8196,65,2047
8196,253,2048
8196,252,2049
8196,253,2050
8196,0,2051
8196,252,4091
8196,8,4092
8196,65,4093
8196,132,4094
8196,31,4095
8196,251,4096
8196,9,4097
8196,0,4098
8196,1,4099
8196,9,4100
8196,127,5000
8196,1,8190
8196,31,8191
8196,8,8192
8196,10,8193
8196,10,8194
8196,8,10000
8196,130,16381
8196,10,16382
8196,4,16383
8196,1,16384
8196,10,16385
8196,252,16386
8196,17,16387
8196,0,16388
8196,131,20000
8196,129,32763
8196,127,32764
8196,251,32765
8196,1,32766
8196,0,32767
8196,252,32768
8196,5,32769
8196,9,32770
8196,65,32771
8196,4,32772
8196,4,32773
8197,131,1
8197,132,2
8197,252,3
8197,32,4
8197,33,5
8197,65,10
8197,128,16
8197,129,32
8197,130,64
8197,251,125
8197,253,126
8197,254,127
8197,0,128
8197,1,129
8197,2,130
8197,3,131
8197,5,250
8197,7,251
8197,8,252
8197,9,253
8197,10,254
8197,15,255
8197,16,256
8197,17,257
8197,31,258
8197,63,259
8197,64,507
8197,127,508
8197,255,509
8197,4,510
8197,6,511
8197,9,512
8197,15,513
8197,7,514
8197,63,515
8197,64,1000
8197,65,1021
8197,16,1022
8197,127,1023
8197,3,1025
8197,10,1026
8197,255,1027
8197,2,1028
8197,253,1436
8197,2,1437
8197,253,1438
8197,6,1439
8197,130,1440
8197,130,1441
8197,130,1442
8197,1,1443
8197,17,1444
8197,63,2040
8197,251,2041
8197,130,2042
8197,5,2043
8197,8,2044
8197,2,2045
8197,130,2046
8197,3,2047
8197,17,2048
8197,254,2049
8197,252,2050
8197,17,2051
8197,0,4091
8197,33,4092
8197,129,4093
8197,6,4094
8197,129,4095
8197,253,4096
8197,9,4097
8197,130,4098
8197,65,4099
8197,127,4100
8197,131,5000
8197,7,8190
8197,7,8191
8197,7,8192
8197,132,8193
8197,1,8194
8197,9,10000
8197,8,16381
8197,17,16382
8197,63,16383
8197,4,16384
8197,64,16385
8197,128,16386
8197,7,16387
8197,0,16388
8197,15,20000
8197,255,32763
8197,254,32764
8197,131,32765
8197,130,32766
8197,15,32767
8197,1,32768
8197,9,32769
8197,252,32770
8197,254,32771
8197,65,32772
8197,251,32773
10000,131,1
10000,132,2
10000,252,3
10000,32,4
10000,33,5
10000,65,10
10000,128,16
10000,129,32
10000,130,64
10000,251,125
10000,253,126
10000,254,127
10000,0,128
10000,1,129
10000,2,130
10000,3,131
10000,5,250
10000,7,251
10000,8,252
10000,9,253
10000,10,254
10000,15,255
10000,16,256
10000,17,257
10000,31,258
10000,63,259
10000,64,507
10000,127,508
10000,255,509
10000,4,510
10000,6,511
10000,16,512
10000,1,513
10000,31,514
10000,252,515
10000,16,1000
10000,128,1021
10000,9,1022
10000,255,1023
10000,5,1024
10000,9,1025
10000,7,1026
10000,32,1027
10000,127,1028
10000,31,1436
10000,130,1437
10000,132,1438
10000,31,1439
10000,251,1440
10000,254,1441
10000,254,1442
10000,32,1443
10000,32,1444
10000,255,2040
10000,130,2041
10000,32,2042
10000,132,2043
10000,3,2044
10000,0,2045
10000,8,2046
10000,65,2047
10000,6,2048
10000,130,2049
10000,130,2050
10000,4,2051
10000,15,4091
10000,252,4092
10000,7,4093
10000,65,4094
10000,0,4095
10000,253,4096
10000,9,4097
10000,8,4098
10000,6,4099
10000,5,4100
10000,9,5000
10000,17,8190
10000,129,8191
10000,33,8192
10000,0,8193
10000,7,8194
10000,4,10000
10000,33,16381
10000,253,16382
10000,127,16383
10000,253,16384
10000,251,16385
10000,31,16386
10000,1,16387
10000,8,16388
10000,9,20000
10000,32,32763
10000,2,32764
10000,65,32765
10000,33,32766
10000,130,32767
10000,10,32768
10000,16,32769
10000,4,32770
10000,132,32771
10000,8,32772
10000,254,32773
16379,131,1
16379,132,2
16379,252,3
16379,32,4
16379,33,5
16379,65,10
16379,128,16
16379,129,32
16379,130,64
16379,251,125
16379,253,126
16379,254,127
16379,0,128
16379,1,129
16379,2,130
16379,3,131
16379,5,250
16379,7,251
16379,8,252
16379,9,253
16379,10,254
16379,15,255
16379,16,256
16379,17,257
16379,31,258
16379,63,259
16379,64,507
16379,127,508
16379,255,509
16379,4,510
16379,6,511
16379,15,512
16379,130,513
16379,131,514
16379,2,515
16379,4,1000
16379,254,1021
16379,4,1022
16379,255,1023
16379,129,1024
16379,253,1025
16379,129,1026
16379,10,1027
16379,2,1028
16379,1,1436
16379,129,1437
16379,16,1438
16379,5,1439
16379,64,1440
16379,6,1441
16379,31,1442
16379,129,1443
16379,129,1444
16379,1,2040
16379,10,2041
16379,252,2042
16379,5,2043
16379,7,2044
16379,251,2045
16379,127,2046
16379,16,2048
16379,9,2049
16379,4,2050
16379,63,2051
16379,65,4091
16379,8,4092
16379,4,4093
16379,254,4094
16379,32,4095
16379,7,4096
16379,254,4097
16379,6,4098
16379,8,4099
16379,10,4100
16379,15,5000
16379,5,8190
16379,63,8191
16379,32,8192
16379,255,8193
16379,32,8194
16379,1,10000
16379,8,16381
16379,255,16382
16379,17,16383
16379,128,16384
16379,10,16385
16379,127,16386
16379,15,16387
16379,1,16388
16379,64,20000
16379,64,32763
16379,63,32764
16379,251,32765
16379,4,32766
16379,10,32767
16379,252,32768
16379,127,32769
16379,129,32770
16379,131,32771
16379,64,32772
16379,31,32773
16380,131,1
16380,132,2
16380,252,3
16380,32,4
16380,33,5
16380,65,10
16380,128,16
16380,129,32
16380,130,64
16380,251,125
16380,253,126
16380,254,127
16380,0,128
16380,1,129
16380,2,130
16380,3,131
16380,5,250
16380,7,251
16380,8,252
16380,9,253
16380,10,254
16380,15,255
16380,16,256
16380,17,257
16380,31,258
16380,63,259
16380,64,507
16380,127,508
16380,255,509
16380,4,510
16380,6,511
16380,9,512
16380,65,513
16380,4,514
16380,3,515
16380,31,1000
16380,251,1021
16380,251,1022
16380,63,1023
16380,251,1024
16380,131,1025
16380,7,1026
16380,2,1027
16380,129,1028
16380,5,1436
16380,254,1437
16380,7,1438
16380,65,1439
16380,10,1440
16380,10,1441
16380,3,1442
16380,255,1443
16380,16,1444
16380,129,2040
16380,127,2041
16380,7,2042
16380,7,2043
16380,3,2044
16380,7,2045
16380,63,2046
16380,0,2048
16380,130,2049
16380,16,2050
16380,65,2051
16380,4,4091
16380,7,4092
16380,3,4093
16380,132,4094
16380,7,4095
16380,1,4096
16380,15,4097
16380,252,4098
16380,4,4099
16380,130,4100
16380,63,5000
16380,10,8190
16380,251,8191
16380,4,8192
16380,131,8193
16380,5,8194
16380,15,10000
16380,252,16381
16380,65,16382
16380,130,16383
16380,252,16384
16380,63,16385
16380,129,16386
16380,255,16387
16380,33,16388
16380,16,20000
16380,0,32763
16380,127,32764
16380,1,32765
16380,130,32766
16380,3,32767
16380,254,32768
16380,17,32769
16380,17,32770
16380,65,32771
16380,253,32772
16380,131,32773
16381,131,1
16381,132,2
16381,252,3
16381,32,4
16381,33,5
16381,65,10
16381,128,16
16381,129,32
16381,130,64
16381,251,125
16381,253,126
16381,254,127
16381,0,128
16381,1,129
16381,2,130
16381,3,131
16381,5,250
16381,7,251
16381,8,252
16381,9,253
16381,10,254
16381,15,255
16381,16,256
16381,17,257
16381,31,258
16381,63,259
16381,64,507
16381,127,508
16381,255,509
16381,4,510
16381,6,511
16381,64,512
16381,10,513
16381,32,514
16381,5,515
16381,5,1000
16381,131,1021
16381,7,1022
16381,253,1023
16381,130,1024
16381,4,1025
16381,128,1026
16381,9,1027
16381,64,1028
16381,33,1436
16381,132,1437
16381,251,1438
16381,9,1439
16381,130,1440
16381,253,1441
16381,17,1442
16381,17,1443
16381,251,1444
16381,252,2040
16381,65,2041
16381,129,2042
16381,129,2043
16381,10,2044
16381,130,2045
16381,17,2046
16381,132,2048
16381,6,2049
16381,31,2050
16381,252,2051
16381,129,4091
16381,130,4092
16381,3,4093
16381,6,4094
16381,5,4095
16381,254,4096
16381,3,4097
16381,7,4098
16381,1,4099
16381,127,4100
16381,128,5000
16381,32,8190
16381,7,8191
16381,7,8192
16381,32,8193
16381,31,8194
16381,255,10000
16381,8,16381
16381,9,16382
16381,254,16383
16381,127,16384
16381,17,16385
16381,4,16386
16381,130,16387
16381,255,16388
16381,251,20000
16381,6,32763
16381,128,32764
16381,3,32765
16381,8,32766
16381,4,32767
16381,1,32768
16381,251,32769
16381,7,32770
16381,127,32771
16381,8,32772
16381,251,32773
16382,131,1
16382,132,2
16382,252,3
16382,32,4
16382,33,5
16382,65,10
16382,128,16
16382,129,32
16382,130,64
16382,251,125
16382,253,126
16382,254,127
16382,0,128
16382,1,129
16382,2,130
16382,3,131
16382,5,250
16382,7,251
16382,8,252
16382,9,253
16382,10,254
16382,15,255
16382,16,256
16382,17,257
16382,31,258
16382,63,259
16382,64,507
16382,127,508
16382,255,509
16382,4,510
16382,6,511
16382,2,512
16382,9,513
16382,6,514
16382,10,515
16382,128,1000
16382,251,1021
16382,16,1022
16382,6,1023
16382,6,1024
16382,1,1025
16382,128,1026
16382,5,1027
16382,127,1028
16382,131,1436
16382,128,1437
16382,0,1438
16382,0,1439
16382,252,1440
16382,129,1441
16382,2,1442
16382,132,1443
16382,31,1444
16382,128,2040
16382,0,2041
16382,3,2042
16382,31,2043
16382,4,2044
16382,128,2045
16382,2,2046
16382,32,2048
16382,65,2049
16382,4,2050
16382,15,2051
16382,16,4091
16382,15,4092
16382,128,4093
16382,16,4094
16382,31,4095
16382,7,4096
16382,129,4097
16382,1,4098
16382,4,4099
16382,255,4100
16382,255,5000
16382,33,8190
16382,64,8191
16382,128,8192
16382,253,8193
16382,0,8194
16382,2,10000
16382,253,16381
16382,128,16382
16382,7,16383
16382,10,16384
16382,4,16385
16382,132,16386
16382,255,16387
16382,5,16388
16382,131,20000
16382,1,32763
16382,4,32764
16382,4,32765
16382,32,32766
16382,65,32767
16382,32,32768
16382,0,32769
16382,10,32770
16382,127,32771
16382,130,32772
16382,131,32773
16383,131,1
16383,132,2
16383,252,3
16383,32,4
16383,33,5
16383,65,10
16383,128,16
16383,129,32
16383,130,64
16383,251,125
16383,253,126
16383,254,127
16383,0,128
16383,1,129
16383,2,130
16383,3,131
16383,5,250
16383,7,251
16383,8,252
16383,9,253
16383,10,254
16383,15,255
16383,16,256
16383,17,257
16383,31,258
16383,63,259
16383,64,507
16383,127,508
16383,255,509
16383,4,510
16383,6,511
16383,255,512
16383,127,513
16383,128,514
16383,254,515
16383,5,1000
16383,252,1021
16383,2,1022
16383,17,1023
16383,8,1024
16383,64,1025
16383,127,1026
16383,128,1027
16383,16,1028
16383,254,1436
16383,129,1437
16383,254,1438
16383,32,1439
16383,64,1440
16383,253,1441
16383,132,1442
16383,2,1443
16383,17,1444
16383,64,2040
16383,10,2041
16383,130,2042
16383,0,2043
16383,33,2044
16383,15,2045
16383,32,2046
16383,3,2048
16383,2,2049
16383,9,2050
16383,1,2051
16383,65,4091
16383,0,4092
16383,4,4093
16383,2,4094
16383,2,4095
16383,128,4096
16383,9,4097
16383,65,4098
16383,0,4099
16383,9,4100
16383,255,5000
16383,6,8190
16383,63,8191
16383,127,8192
16383,1,8193
16383,4,8194
16383,253,10000
16383,131,16381
16383,1,16382
16383,17,16383
16383,9,16384
16383,4,16385
16383,129,16386
16383,6,16387
16383,32,16388
16383,1,20000
16383,129,32763
16383,1,32764
16383,5,32765
16383,251,32766
16383,15,32767
16383,4,32768
16383,8,32769
16383,129,32770
16383,8,32771
16383,15,32772
16383,1,32773
16384,131,1
16384,132,2
16384,252,3
16384,32,4
16384,33,5
16384,65,10
16384,128,16
16384,129,32
16384,130,64
16384,251,125
16384,253,126
16384,254,127
16384,0,128
16384,1,129
16384,2,130
16384,3,131
16384,5,250
16384,7,251
16384,8,252
16384,9,253
16384,10,254
16384,15,255
16384,16,256
16384,17,257
16384,31,258
16384,63,259
16384,64,507
16384,127,508
16384,255,509
16384,4,510
16384,6,511
16384,17,512
16384,65,513
16384,7,514
16384,132,515
16384,253,1000
16384,15,1021
16384,5,1022
16384,132,1023
16384,17,1024
16384,130,1025
16384,132,1026
16384,1,1027
16384,17,1028
16384,253,1436
16384,64,1437
16384,9,1438
16384,9,1439
16384,7,1440
16384,15,1441
16384,10,1442
16384,6,1443
16384,33,1444
16384,127,2040
16384,253,2041
16384,8,2042
16384,127,2043
16384,131,2044
16384,129,2045
16384,252,2046
16384,4,2047
16384,9,2049
16384,9,2050
16384,3,2051
16384,8,4091
16384,3,4092
16384,64,4093
16384,128,4094
16384,251,4095
16384,33,4096
16384,1,4097
16384,128,4098
16384,129,4099
16384,10,4100
16384,0,5000
16384,8,8190
16384,64,8191
16384,0,8192
16384,32,8193
16384,127,8194
16384,32,10000
16384,17,16381
16384,17,16382
16384,1,16383
16384,5,16384
16384,130,16385
16384,63,16386
16384,64,16387
16384,65,16388
16384,64,20000
16384,33,32763
16384,127,32764
16384,33,32765
16384,63,32766
16384,130,32767
16384,9,32768
16384,17,32769
16384,10,32770
16384,255,32771
16384,63,32772
16384,5,32773
16385,131,1
16385,132,2
16385,252,3
16385,32,4
16385,33,5
16385,65,10
16385,128,16
16385,129,32
16385,130,64
16385,251,125
16385,253,126
16385,254,127
16385,0,128
16385,1,129
16385,2,130
16385,3,131
16385,5,250
16385,7,251
16385,8,252
16385,9,253
16385,10,254
16385,15,255
16385,16,256
16385,17,257
16385,31,258
16385,63,259
16385,64,507
16385,127,508
16385,255,509
16385,4,510
16385,6,511
16385,10,512
16385,4,513
16385,129,514
16385,17,515
16385,130,1000
16385,9,1021
16385,10,1022
16385,0,1023
16385,32,1024
16385,10,1025
16385,16,1026
16385,132,1027
16385,252,1028
16385,251,1436
16385,6,1437
16385,253,1438
16385,65,1439
16385,6,1440
16385,253,1441
16385,4,1442
16385,17,1443
16385,128,1444
16385,251,2040
16385,33,2041
16385,254,2042
16385,130,2043
16385,255,2044
16385,15,2045
16385,3,2046
16385,131,2047
16385,6,2049
16385,5,2050
16385,131,2051
16385,130,4091
16385,0,4092
16385,251,4093
16385,4,4094
16385,15,4095
16385,130,4096
16385,254,4097
16385,6,4098
16385,4,4099
16385,6,4100
16385,251,5000
16385,254,8190
16385,252,8191
16385,255,8192
16385,251,8193
16385,65,8194
16385,64,10000
16385,16,16381
16385,253,16382
16385,131,16383
16385,130,16384
16385,253,16385
16385,33,16386
16385,3,16387
16385,64,16388
16385,132,20000
16385,7,32763
16385,16,32764
16385,128,32765
16385,251,32766
16385,5,32767
16385,130,32768
16385,5,32769
16385,8,32770
16385,251,32771
16385,15,32772
16385,6,32773
16386,131,1
16386,132,2
16386,252,3
16386,32,4
16386,33,5
16386,65,10
16386,128,16
16386,129,32
16386,130,64
16386,251,125
16386,253,126
16386,254,127
16386,0,128
16386,1,129
16386,2,130
16386,3,131
16386,5,250
16386,7,251
16386,8,252
16386,9,253
16386,10,254
16386,15,255
16386,16,256
16386,17,257
16386,31,258
16386,63,259
16386,64,507
16386,127,508
16386,255,509
16386,4,510
16386,6,511
16386,0,512
16386,127,513
16386,31,514
16386,31,515
16386,129,1000
16386,5,1021
16386,15,1022
16386,6,1023
16386,31,1024
16386,252,1025
16386,15,1026
16386,65,1027
16386,6,1028
16386,253,1436
16386,65,1437
16386,5,1438
16386,16,1439
16386,7,1440
16386,7,1441
16386,0,1442
16386,64,1443
16386,1,1444
16386,127,2040
16386,1,2041
16386,255,2042
16386,9,2043
16386,2,2044
16386,254,2045
16386,251,2046
16386,254,2047
16386,32,2049
16386,65,2050
16386,33,2051
16386,8,4091
16386,64,4092
16386,65,4093
16386,0,4094
16386,63,4095
16386,7,4096
16386,16,4097
16386,254,4098
16386,63,4099
16386,251,4100
16386,33,5000
16386,2,8190
16386,7,8191
16386,9,8192
16386,9,8193
16386,132,8194
16386,16,10000
16386,2,16381
16386,33,16382
16386,33,16383
16386,128,16384
16386,16,16385
16386,5,16386
16386,0,16387
16386,131,16388
16386,8,20000
16386,31,32763
16386,9,32764
16386,65,32765
16386,32,32766
16386,64,32767
16386,130,32768
16386,131,32769
16386,3,32770
16386,1,32771
16386,4,32772
16386,131,32773
16387,131,1
16387,132,2
16387,252,3
16387,32,4
16387,33,5
16387,65,10
16387,128,16
16387,129,32
16387,130,64
16387,251,125
16387,253,126
16387,254,127
16387,0,128
16387,1,129
16387,2,130
16387,3,131
16387,5,250
16387,7,251
16387,8,252
16387,9,253
16387,10,254
16387,15,255
16387,16,256
16387,17,257
16387,31,258
16387,63,259
16387,64,507
16387,127,508
16387,255,509
16387,4,510
16387,6,511
16387,4,512
16387,7,513
16387,8,514
16387,128,515
16387,130,1000
16387,33,1021
16387,6,1022
16387,0,1023
16387,127,1024
16387,5,1025
16387,130,1026
16387,2,1027
16387,32,1028
16387,63,1436
16387,63,1437
16387,251,1438
16387,33,1439
16387,65,1440
16387,4,1441
16387,127,1442
16387,7,1443
16387,32,1444
16387,3,2040
16387,2,2041
16387,7,2042
16387,1,2043
16387,1,2044
16387,16,2045
16387,4,2046
16387,127,2047
16387,0,2049
16387,65,2050
16387,131,2051
16387,7,4091
16387,254,4092
16387,130,4093
16387,8,4094
16387,10,4095
16387,4,4096
16387,64,4097
16387,255,4098
16387,33,4099
16387,9,4100
16387,6,5000
16387,10,8190
16387,16,8191
16387,131,8192
16387,8,8193
16387,131,8194
16387,15,10000
16387,127,16381
16387,7,16382
16387,3,16383
16387,9,16384
16387,131,16385
16387,131,16386
16387,10,16387
16387,32,16388
16387,252,20000
16387,6,32763
16387,255,32764
16387,131,32765
16387,127,32766
16387,31,32767
16387,253,32768
16387,128,32769
16387,16,32770
16387,64,32771
16387,4,32772
16387,0,32773
16389,131,1
16389,132,2
16389,252,3
16389,32,4
16389,33,5
16389,65,10
16389,128,16
16389,129,32
16389,130,64
16389,251,125
16389,253,126
16389,254,127
16389,0,128
16389,1,129
16389,2,130
16389,3,131
16389,5,250
16389,7,251
16389,8,252
16389,9,253
16389,10,254
16389,15,255
16389,16,256
16389,17,257
16389,31,258
16389,63,259
16389,64,507
16389,127,508
16389,255,509
16389,4,510
16389,6,511
16389,33,512
16389,64,513
16389,16,514
16389,10,515
16389,3,1000
16389,33,1021
16389,5,1022
16389,9,1023
16389,251,1024
16389,3,1025
16389,31,1026
16389,63,1027
16389,64,1028
16389,15,1436
16389,252,1437
16389,33,1438
16389,3,1439
16389,129,1440
16389,65,1441
16389,127,1442
16389,15,1443
16389,64,1444
16389,9,2040
16389,9,2041
16389,63,2042
16389,130,2043
16389,254,2044
16389,31,2045
16389,8,2046
16389,6,2047
16389,32,2049
16389,9,2050
16389,31,2051
16389,32,4091
16389,132,4092
16389,6,4093
16389,32,4094
16389,6,4095
16389,10,4096
16389,251,4097
16389,255,4098
16389,0,4099
16389,63,4100
16389,4,5000
16389,15,8190
